"","age","gender","status","salary","bank"
"6723",57,"Female","Married",3885,"bandit-donsaluste"
"6724",50,"Male","Married",3892,"bandit-picsou"
"6725",34,"Male","Single",2709,"bandit-picsou"
"6726",84,"Female","Widowed",4651,"bandit-profit"
"6727",24,"Female","Single",3106,"bandit-profit"
"6728",42,"Male","Married",3891,"bandit-donsaluste"
"6729",67,"Female","Divorced",5674,"bandit-profit"
"6730",20,"Female","Single",2177,"bandit-radinou"
"6731",40,"Female","Single",4144,"bandit-profit"
"6732",71,"Female","Divorced",5135,"bandit-profit"
"6733",68,"Male","Married",5170,"bandit-profit"
"6734",25,"Male","Single",3797,"bandit-picsou"
"6735",49,"Female","Single",3771,"bandit-radinou"
"6736",71,"Male","Married",4653,"bandit-picsou"
"6737",26,"Female","Single",3260,"bandit-picsou"
"6738",80,"Male","Married",4402,"bandit-profit"
"6739",20,"Male","Single",2624,"bandit-profit"
"6740",88,"Female","Single",4993,"bandit-picsou"
"6741",80,"Male","Widowed",4799,"bandit-profit"
"6742",19,"Female","Single",2057,"bandit-radinou"
"6743",29,"Male","Single",3415,"bandit-radinou"
"6744",41,"Male","Single",4256,"bandit-donsaluste"
"6745",36,"Male","Married",3867,"bandit-picsou"
"6746",40,"Male","Single",4430,"bandit-radinou"
"6747",35,"Female","Married",4084,"bandit-profit"
"6748",53,"Male","Married",4038,"bandit-profit"
"6749",56,"Female","Divorced",4493,"bandit-donsaluste"
"6750",48,"Male","Single",4655,"bandit-donsaluste"
"6751",65,"Male","Married",5117,"bandit-profit"
"6752",50,"Female","Married",3913,"bandit-profit"
"6753",22,"Female","Single",2168,"bandit-profit"
"6754",81,"Female","Married",5107,"bandit-profit"
"6755",55,"Female","Single",4424,"bandit-radinou"
"6756",39,"Female","Single",4449,"bandit-picsou"
"6757",28,"Female","Single",3140,"bandit-picsou"
"6758",74,"Female","Divorced",5653,"bandit-profit"
"6759",59,"Male","Married",4289,"bandit-picsou"
"6760",76,"Male","Married",5343,"bandit-donsaluste"
"6761",55,"Female","Married",5021,"bandit-profit"
"6762",54,"Male","Married",4153,"bandit-donsaluste"
"6763",43,"Male","Single",4383,"bandit-profit"
"6764",90,"Male","Widowed",4196,"bandit-profit"
"6765",73,"Male","Divorced",4921,"bandit-picsou"
"6766",51,"Male","Married",4499,"bandit-donsaluste"
"6767",51,"Female","Single",4583,"bandit-donsaluste"
"6768",28,"Female","Single",2518,"bandit-picsou"
"6769",49,"Female","Single",3676,"bandit-donsaluste"
"6770",27,"Female","Married",3106,"bandit-profit"
"6771",21,"Male","Single",2272,"bandit-donsaluste"
"6772",41,"Female","Single",4250,"bandit-radinou"
"6773",65,"Female","Married",5464,"bandit-picsou"
"6774",67,"Male","Divorced",4941,"bandit-profit"
"6775",82,"Male","Divorced",5206,"bandit-donsaluste"
"6776",47,"Female","Single",4320,"bandit-donsaluste"
"6777",24,"Male","Single",2337,"bandit-picsou"
"6778",35,"Male","Single",3666,"bandit-picsou"
"6779",53,"Female","Married",4580,"bandit-picsou"
"6780",33,"Male","Divorced",3228,"bandit-picsou"
"6781",70,"Male","Married",5233,"bandit-profit"
"6782",74,"Female","Divorced",5694,"bandit-profit"
"6783",71,"Female","Widowed",4710,"bandit-profit"
"6784",63,"Male","Married",5256,"bandit-profit"
"6785",33,"Male","Married",3573,"bandit-radinou"
"6786",33,"Male","Married",3232,"bandit-donsaluste"
"6787",34,"Female","Single",4018,"bandit-radinou"
"6788",27,"Female","Single",3160,"bandit-picsou"
"6789",53,"Female","Single",4531,"bandit-profit"
"6790",47,"Female","Married",4416,"bandit-donsaluste"
"6791",50,"Male","Married",4467,"bandit-donsaluste"
"6792",34,"Male","Single",3270,"bandit-picsou"
"6793",52,"Male","Married",5145,"bandit-picsou"
"6794",60,"Male","Married",5865,"bandit-picsou"
"6795",38,"Female","Single",3863,"bandit-picsou"
"6796",32,"Female","Single",3142,"bandit-picsou"
"6797",51,"Female","Single",4158,"bandit-donsaluste"
"6798",50,"Female","Married",3637,"bandit-donsaluste"
"6799",23,"Female","Single",2677,"bandit-radinou"
"6800",28,"Female","Single",2824,"bandit-picsou"
"6801",76,"Male","Divorced",4726,"bandit-profit"
"6802",60,"Female","Married",5263,"bandit-picsou"
"6803",58,"Female","Married",5157,"bandit-profit"
"6804",40,"Male","Single",3830,"bandit-radinou"
"6805",43,"Male","Single",3650,"bandit-radinou"
"6806",43,"Male","Married",4467,"bandit-donsaluste"
"6807",43,"Female","Divorced",3932,"bandit-radinou"
"6808",36,"Female","Married",4099,"bandit-picsou"
"6809",78,"Female","Married",4321,"bandit-profit"
"6810",41,"Male","Married",4040,"bandit-profit"
"6811",45,"Female","Married",4610,"bandit-radinou"
"6812",29,"Female","Single",3096,"bandit-radinou"
"6813",23,"Female","Single",2322,"bandit-picsou"
"6814",40,"Male","Single",3963,"bandit-picsou"
"6815",30,"Female","Single",3984,"bandit-profit"
"6816",57,"Male","Married",4535,"bandit-donsaluste"
"6817",28,"Male","Married",2862,"bandit-picsou"
"6818",54,"Female","Single",4433,"bandit-profit"
"6819",55,"Female","Single",5043,"bandit-profit"
"6820",38,"Female","Single",4010,"bandit-picsou"
"6821",19,"Male","Single",1876,"bandit-picsou"
"6822",85,"Female","Widowed",5541,"bandit-donsaluste"
"6823",33,"Male","Married",4178,"bandit-picsou"
"6824",61,"Male","Divorced",4822,"bandit-profit"
"6825",60,"Female","Single",5373,"bandit-profit"
"6826",76,"Male","Divorced",5100,"bandit-donsaluste"
"6827",38,"Male","Married",3386,"bandit-radinou"
"6828",41,"Female","Married",4384,"bandit-profit"
"6829",31,"Female","Single",3156,"bandit-picsou"
"6830",62,"Female","Divorced",4952,"bandit-profit"
"6831",45,"Female","Single",3836,"bandit-donsaluste"
"6832",44,"Male","Married",4277,"bandit-donsaluste"
"6833",30,"Male","Single",3881,"bandit-picsou"
"6834",65,"Female","Married",4596,"bandit-profit"
"6835",42,"Male","Married",3572,"bandit-picsou"
"6836",28,"Female","Single",2843,"bandit-radinou"
"6837",24,"Female","Single",2338,"bandit-picsou"
"6838",19,"Female","Single",2344,"bandit-radinou"
"6839",25,"Female","Single",3447,"bandit-radinou"
"6840",67,"Male","Married",4953,"bandit-profit"
"6841",31,"Female","Single",3346,"bandit-radinou"
"6842",32,"Male","Married",3257,"bandit-donsaluste"
"6843",76,"Male","Married",4957,"bandit-profit"
"6844",35,"Female","Divorced",3933,"bandit-profit"
"6845",43,"Male","Divorced",3475,"bandit-profit"
"6846",24,"Male","Single",2574,"bandit-radinou"
"6847",68,"Female","Married",5177,"bandit-profit"
"6848",22,"Female","Single",3200,"bandit-picsou"
"6849",35,"Female","Married",4024,"bandit-donsaluste"
"6850",32,"Male","Single",3578,"bandit-radinou"
"6851",49,"Female","Married",4097,"bandit-donsaluste"
"6852",35,"Female","Single",3478,"bandit-picsou"
"6853",66,"Female","Divorced",4743,"bandit-profit"
"6854",34,"Female","Married",3165,"bandit-radinou"
"6855",88,"Female","Widowed",5268,"bandit-profit"
"6856",75,"Male","Married",5293,"bandit-radinou"
"6857",21,"Male","Single",2462,"bandit-radinou"
"6858",26,"Female","Single",2863,"bandit-picsou"
"6859",33,"Male","Married",3322,"bandit-radinou"
"6860",49,"Female","Married",4870,"bandit-donsaluste"
"6861",48,"Female","Divorced",3857,"bandit-radinou"
"6862",35,"Male","Single",3740,"bandit-radinou"
"6863",54,"Male","Married",3957,"bandit-donsaluste"
"6864",80,"Male","Married",5429,"bandit-picsou"
"6865",49,"Female","Married",4292,"bandit-picsou"
"6866",57,"Male","Divorced",4083,"bandit-profit"
"6867",44,"Male","Married",4331,"bandit-picsou"
"6868",33,"Male","Single",3619,"bandit-radinou"
"6869",68,"Male","Married",5111,"bandit-picsou"
"6870",32,"Female","Married",3500,"bandit-donsaluste"
"6871",58,"Male","Married",4512,"bandit-radinou"
"6872",56,"Male","Married",4519,"bandit-donsaluste"
"6873",72,"Male","Married",4766,"bandit-profit"
"6874",32,"Female","Single",3554,"bandit-donsaluste"
"6875",21,"Female","Single",2478,"bandit-profit"
"6876",47,"Female","Single",4418,"bandit-picsou"
"6877",36,"Female","Married",3962,"bandit-picsou"
"6878",30,"Male","Single",3103,"bandit-profit"
"6879",37,"Female","Divorced",3533,"bandit-radinou"
"6880",92,"Male","Widowed",5278,"bandit-profit"
"6881",33,"Male","Single",3618,"bandit-profit"
"6882",67,"Male","Divorced",4191,"bandit-donsaluste"
"6883",61,"Female","Married",4754,"bandit-radinou"
"6884",82,"Female","Married",4249,"bandit-radinou"
"6885",26,"Female","Married",2400,"bandit-radinou"
"6886",36,"Female","Single",2915,"bandit-donsaluste"
"6887",25,"Male","Single",2231,"bandit-donsaluste"
"6888",60,"Female","Married",5151,"bandit-donsaluste"
"6889",23,"Male","Single",3121,"bandit-donsaluste"
"6890",26,"Female","Single",2973,"bandit-profit"
"6891",53,"Male","Widowed",3690,"bandit-donsaluste"
"6892",71,"Female","Married",4744,"bandit-donsaluste"
"6893",29,"Male","Married",2718,"bandit-radinou"
"6894",71,"Female","Single",5247,"bandit-radinou"
"6895",21,"Male","Single",2082,"bandit-radinou"
"6896",50,"Female","Married",4943,"bandit-donsaluste"
"6897",85,"Female","Widowed",5069,"bandit-radinou"
"6898",38,"Male","Married",3923,"bandit-picsou"
"6899",45,"Female","Married",3941,"bandit-donsaluste"
"6900",28,"Male","Single",2843,"bandit-picsou"
"6901",49,"Female","Married",3951,"bandit-profit"
"6902",36,"Female","Single",3693,"bandit-picsou"
"6903",38,"Female","Married",3489,"bandit-picsou"
"6904",27,"Male","Single",2745,"bandit-donsaluste"
"6905",59,"Male","Divorced",4847,"bandit-profit"
"6906",60,"Male","Divorced",5843,"bandit-profit"
"6907",78,"Female","Widowed",5056,"bandit-profit"
"6908",57,"Female","Divorced",4648,"bandit-picsou"
"6909",32,"Female","Divorced",3459,"bandit-profit"
"6910",31,"Female","Married",3354,"bandit-picsou"
"6911",49,"Female","Married",4553,"bandit-picsou"
"6912",74,"Male","Widowed",5341,"bandit-profit"
"6913",83,"Female","Widowed",5481,"bandit-picsou"
"6914",21,"Male","Single",1553,"bandit-radinou"
"6915",91,"Male","Widowed",5309,"bandit-donsaluste"
"6916",22,"Male","Single",3328,"bandit-radinou"
"6917",20,"Male","Single",2815,"bandit-radinou"
"6918",89,"Male","Widowed",4378,"bandit-donsaluste"
"6919",35,"Female","Married",3540,"bandit-picsou"
"6920",27,"Female","Single",3219,"bandit-picsou"
"6921",71,"Female","Divorced",5054,"bandit-radinou"
"6922",70,"Male","Married",5132,"bandit-profit"
"6923",40,"Female","Single",4685,"bandit-profit"
"6924",22,"Female","Single",2482,"bandit-radinou"
"6925",55,"Female","Married",4718,"bandit-donsaluste"
"6926",37,"Female","Single",3550,"bandit-picsou"
"6927",82,"Male","Divorced",5465,"bandit-profit"
"6928",26,"Female","Single",2834,"bandit-picsou"
"6929",29,"Female","Single",2950,"bandit-donsaluste"
"6930",19,"Male","Single",2319,"bandit-radinou"
"6931",40,"Male","Married",3658,"bandit-donsaluste"
"6932",44,"Male","Single",3736,"bandit-profit"
"6933",66,"Female","Married",5620,"bandit-donsaluste"
"6934",42,"Male","Single",3714,"bandit-profit"
"6935",64,"Female","Married",4426,"bandit-donsaluste"
"6936",60,"Male","Divorced",5035,"bandit-donsaluste"
"6937",24,"Male","Single",2710,"bandit-picsou"
"6938",32,"Female","Single",3440,"bandit-profit"
"6939",42,"Female","Single",4280,"bandit-profit"
"6940",81,"Male","Married",5421,"bandit-profit"
"6941",72,"Female","Married",5071,"bandit-donsaluste"
"6942",25,"Male","Single",3214,"bandit-donsaluste"
"6943",56,"Female","Married",4351,"bandit-profit"
"6944",40,"Male","Single",4093,"bandit-profit"
"6945",73,"Male","Divorced",4793,"bandit-picsou"
"6946",76,"Female","Married",5011,"bandit-profit"
"6947",69,"Female","Married",5682,"bandit-profit"
"6948",63,"Male","Divorced",5010,"bandit-donsaluste"
"6949",20,"Female","Single",2663,"bandit-profit"
"6950",55,"Female","Married",4695,"bandit-profit"
"6951",28,"Female","Married",3381,"bandit-radinou"
"6952",61,"Male","Widowed",4845,"bandit-profit"
"6953",66,"Male","Single",5111,"bandit-profit"
"6954",80,"Female","Married",4717,"bandit-profit"
"6955",62,"Female","Married",5020,"bandit-profit"
"6956",38,"Female","Single",2190,"bandit-radinou"
"6957",82,"Female","Married",5408,"bandit-donsaluste"
"6958",21,"Male","Single",1877,"bandit-radinou"
"6959",65,"Male","Married",4878,"bandit-profit"
"6960",76,"Male","Widowed",4728,"bandit-profit"
"6961",65,"Female","Divorced",4085,"bandit-donsaluste"
"6962",44,"Female","Single",3673,"bandit-picsou"
"6963",40,"Female","Married",4183,"bandit-picsou"
"6964",45,"Male","Single",3594,"bandit-picsou"
"6965",60,"Female","Married",5327,"bandit-profit"
"6966",59,"Female","Divorced",4318,"bandit-profit"
"6967",40,"Male","Married",3964,"bandit-donsaluste"
"6968",41,"Male","Single",4003,"bandit-radinou"
"6969",66,"Male","Divorced",4777,"bandit-profit"
"6970",32,"Female","Single",2635,"bandit-picsou"
"6971",59,"Male","Married",4998,"bandit-profit"
"6972",61,"Female","Married",4678,"bandit-profit"
"6973",23,"Male","Married",3272,"bandit-profit"
"6974",28,"Female","Single",3081,"bandit-profit"
"6975",57,"Male","Married",4198,"bandit-donsaluste"
"6976",42,"Male","Divorced",4797,"bandit-profit"
"6977",33,"Female","Single",3963,"bandit-profit"
"6978",48,"Male","Single",3993,"bandit-picsou"
"6979",48,"Female","Divorced",3886,"bandit-donsaluste"
"6980",32,"Female","Married",3527,"bandit-profit"
"6981",27,"Male","Married",3384,"bandit-picsou"
"6982",73,"Male","Married",5609,"bandit-profit"
"6983",48,"Female","Single",3905,"bandit-donsaluste"
"6984",36,"Male","Single",3609,"bandit-radinou"
"6985",30,"Female","Single",3270,"bandit-picsou"
"6986",18,"Female","Single",2457,"bandit-radinou"
"6987",22,"Female","Single",2562,"bandit-picsou"
"6988",34,"Male","Married",3427,"bandit-picsou"
"6989",58,"Male","Married",5241,"bandit-radinou"
"6990",50,"Male","Married",4690,"bandit-radinou"
"6991",21,"Male","Single",2343,"bandit-donsaluste"
"6992",67,"Male","Divorced",5013,"bandit-profit"
"6993",50,"Male","Married",4495,"bandit-profit"
"6994",68,"Female","Divorced",4944,"bandit-profit"
"6995",30,"Male","Single",3084,"bandit-picsou"
"6996",58,"Male","Married",4319,"bandit-profit"
"6997",40,"Female","Married",3323,"bandit-picsou"
"6998",22,"Female","Single",2550,"bandit-picsou"
"6999",36,"Female","Single",3992,"bandit-picsou"
"7000",36,"Female","Single",3824,"bandit-radinou"
"7001",59,"Male","Single",4860,"bandit-profit"
"7002",59,"Male","Widowed",4456,"bandit-profit"
"7003",29,"Female","Single",2720,"bandit-picsou"
"7004",59,"Male","Divorced",4817,"bandit-donsaluste"
"7005",43,"Female","Single",4727,"bandit-donsaluste"
"7006",58,"Male","Divorced",4674,"bandit-donsaluste"
"7007",54,"Female","Divorced",4208,"bandit-picsou"
"7008",81,"Male","Single",5145,"bandit-profit"
"7009",24,"Female","Single",2233,"bandit-donsaluste"
"7010",49,"Female","Married",4132,"bandit-donsaluste"
"7011",48,"Male","Married",4498,"bandit-donsaluste"
"7012",56,"Female","Married",4541,"bandit-donsaluste"
"7013",57,"Female","Widowed",3977,"bandit-profit"
"7014",30,"Male","Married",3686,"bandit-picsou"
"7015",20,"Female","Single",2532,"bandit-picsou"
"7016",87,"Male","Married",4597,"bandit-donsaluste"
"7017",85,"Female","Widowed",4801,"bandit-profit"
"7018",35,"Male","Single",3313,"bandit-picsou"
"7019",92,"Female","Married",4345,"bandit-picsou"
"7020",54,"Male","Divorced",4014,"bandit-profit"
"7021",60,"Female","Married",5060,"bandit-profit"
"7022",30,"Female","Single",3407,"bandit-donsaluste"
"7023",57,"Female","Widowed",5068,"bandit-radinou"
"7024",57,"Male","Married",5315,"bandit-profit"
"7025",46,"Male","Married",4894,"bandit-picsou"
"7026",47,"Female","Divorced",4632,"bandit-donsaluste"
"7027",30,"Male","Single",3089,"bandit-radinou"
"7028",55,"Male","Single",4430,"bandit-radinou"
"7029",37,"Female","Divorced",3755,"bandit-radinou"
"7030",37,"Female","Married",3920,"bandit-radinou"
"7031",63,"Male","Married",4975,"bandit-profit"
"7032",37,"Female","Single",3348,"bandit-picsou"
"7033",66,"Female","Married",5573,"bandit-profit"
"7034",84,"Female","Widowed",4894,"bandit-profit"
"7035",88,"Male","Widowed",5485,"bandit-profit"
"7036",66,"Male","Married",4812,"bandit-profit"
"7037",69,"Female","Divorced",4882,"bandit-donsaluste"
"7038",25,"Male","Single",2628,"bandit-donsaluste"
"7039",33,"Male","Single",3692,"bandit-picsou"
"7040",30,"Female","Single",3192,"bandit-profit"
"7041",79,"Male","Married",5418,"bandit-profit"
"7042",30,"Female","Married",3301,"bandit-picsou"
"7043",45,"Male","Single",4042,"bandit-picsou"
"7044",52,"Female","Married",4914,"bandit-donsaluste"
"7045",30,"Female","Single",3070,"bandit-picsou"
"7046",58,"Female","Single",4956,"bandit-profit"
"7047",18,"Female","Single",2752,"bandit-picsou"
"7048",18,"Female","Single",1883,"bandit-radinou"
"7049",36,"Male","Single",2974,"bandit-profit"
"7050",32,"Male","Single",2556,"bandit-radinou"
"7051",48,"Male","Married",4223,"bandit-picsou"
"7052",43,"Female","Single",4174,"bandit-profit"
"7053",58,"Female","Single",4190,"bandit-profit"
"7054",35,"Female","Single",3367,"bandit-radinou"
"7055",75,"Female","Widowed",5158,"bandit-profit"
"7056",23,"Female","Single",2798,"bandit-profit"
"7057",43,"Male","Single",4336,"bandit-donsaluste"
"7058",33,"Male","Single",3828,"bandit-radinou"
"7059",53,"Female","Married",4475,"bandit-profit"
"7060",29,"Female","Single",3216,"bandit-radinou"
"7061",54,"Female","Married",3943,"bandit-profit"
"7062",35,"Female","Single",3114,"bandit-picsou"
"7063",91,"Female","Married",4995,"bandit-profit"
"7064",19,"Female","Single",2827,"bandit-picsou"
"7065",49,"Female","Married",3835,"bandit-donsaluste"
"7066",54,"Female","Married",4182,"bandit-donsaluste"
"7067",48,"Female","Single",4770,"bandit-profit"
"7068",74,"Female","Widowed",5954,"bandit-profit"
"7069",54,"Male","Married",3951,"bandit-radinou"
"7070",44,"Female","Single",4859,"bandit-picsou"
"7071",49,"Male","Divorced",4661,"bandit-donsaluste"
"7072",51,"Female","Married",3887,"bandit-donsaluste"
"7073",42,"Female","Married",4252,"bandit-donsaluste"
"7074",82,"Female","Widowed",4201,"bandit-profit"
"7075",18,"Male","Single",2072,"bandit-picsou"
"7076",29,"Male","Single",2511,"bandit-donsaluste"
"7077",79,"Male","Married",5253,"bandit-donsaluste"
"7078",30,"Male","Single",2726,"bandit-profit"
"7079",44,"Female","Divorced",3643,"bandit-donsaluste"
"7080",56,"Female","Married",4058,"bandit-profit"
"7081",85,"Male","Widowed",5229,"bandit-profit"
"7082",54,"Male","Married",4992,"bandit-donsaluste"
"7083",23,"Male","Single",2638,"bandit-donsaluste"
"7084",52,"Male","Divorced",4044,"bandit-picsou"
"7085",63,"Female","Divorced",4469,"bandit-profit"
"7086",58,"Male","Married",4420,"bandit-profit"
"7087",57,"Female","Single",5430,"bandit-profit"
"7088",49,"Female","Married",4242,"bandit-donsaluste"
"7089",65,"Male","Married",4673,"bandit-profit"
"7090",31,"Male","Single",3084,"bandit-donsaluste"
"7091",84,"Female","Single",4727,"bandit-picsou"
"7092",34,"Female","Single",3602,"bandit-picsou"
"7093",48,"Male","Married",4257,"bandit-donsaluste"
"7094",43,"Male","Married",4433,"bandit-profit"
"7095",61,"Female","Single",4358,"bandit-profit"
"7096",90,"Female","Widowed",5067,"bandit-profit"
"7097",70,"Male","Married",4127,"bandit-profit"
