"","age","gender","status","salary","bank","activity","amount"
"6543",41,"Female","Married",4210,"bandit-picsou","Trading Cards",48
"6544",73,"Female","Married",4899,"bandit-radinou","Trading Cards",38
"6545",32,"Female","Married",3616,"bandit-picsou","Dachshunds",463
"6546",60,"Female","Married",5025,"bandit-donsaluste","Trading Cards",54
"6547",48,"Male","Single",3981,"bandit-profit","Dachshunds",483
"6548",61,"Female","Married",5154,"bandit-profit","Dachshunds",429
"6549",70,"Male","Married",5011,"bandit-donsaluste","Trading Cards",34
"6550",21,"Male","Single",2256,"bandit-radinou","Trading Cards",58
"6551",38,"Female","Married",3740,"bandit-picsou","Dachshunds",311
"6552",55,"Female","Single",4815,"bandit-donsaluste","Trading Cards",63
"6553",23,"Female","Single",2632,"bandit-picsou","Trading Cards",32
"6554",36,"Female","Single",4333,"bandit-picsou","Dachshunds",535
"6555",48,"Male","Married",4558,"bandit-profit","Dachshunds",333
"6556",64,"Female","Married",4681,"bandit-profit","Dachshunds",242
"6557",20,"Male","Single",2047,"bandit-donsaluste","Brass Animals",114
"6558",82,"Female","Widowed",5382,"bandit-donsaluste","Dachshunds",469
"6559",30,"Male","Single",3580,"bandit-radinou","Brass Animals",101
"6560",52,"Female","Married",3993,"bandit-radinou","Dachshunds",457
"6561",27,"Male","Single",2754,"bandit-picsou","Trading Cards",50
"6562",56,"Female","Single",4360,"bandit-profit","Dachshunds",435
"6563",19,"Male","Single",2610,"bandit-radinou","Dachshunds",430
"6564",96,"Male","Divorced",5041,"bandit-radinou","Dachshunds",500
"6565",39,"Male","Married",3610,"bandit-picsou","Trading Cards",61
"6566",46,"Female","Divorced",3203,"bandit-donsaluste","Dachshunds",404
"6567",48,"Female","Widowed",4462,"bandit-donsaluste","Brass Animals",103
"6568",37,"Male","Married",3138,"bandit-picsou","Trading Cards",42
"6569",21,"Male","Single",2948,"bandit-radinou","Dachshunds",406
"6570",58,"Female","Married",5250,"bandit-profit","Dachshunds",390
"6571",39,"Male","Married",3717,"bandit-donsaluste","Brass Animals",85
"6572",70,"Female","Married",5018,"bandit-profit","Brass Animals",117
"6573",42,"Female","Married",4502,"bandit-picsou","Brass Animals",73
"6574",37,"Male","Married",4101,"bandit-picsou","Trading Cards",35
"6575",66,"Male","Married",4979,"bandit-profit","Dachshunds",482
"6576",47,"Female","Married",3970,"bandit-donsaluste","Dachshunds",341
"6577",67,"Female","Married",5065,"bandit-profit","Trading Cards",47
"6578",21,"Male","Single",2617,"bandit-profit","Dachshunds",392
"6579",59,"Female","Divorced",4857,"bandit-profit","Trading Cards",55
"6580",66,"Male","Married",4745,"bandit-profit","Dachshunds",449
"6581",54,"Female","Married",4028,"bandit-profit","Dachshunds",299
"6582",40,"Male","Married",3802,"bandit-picsou","Trading Cards",50
"6583",52,"Male","Married",5060,"bandit-profit","Dachshunds",447
"6584",51,"Female","Married",3998,"bandit-picsou","Dachshunds",394
"6585",53,"Male","Married",4640,"bandit-picsou","Brass Animals",82
"6586",53,"Male","Married",4085,"bandit-picsou","Dachshunds",414
"6587",32,"Female","Single",3496,"bandit-donsaluste","Dachshunds",403
"6588",59,"Male","Married",4968,"bandit-profit","Dachshunds",459
"6589",44,"Male","Married",3216,"bandit-donsaluste","Brass Animals",86
"6590",52,"Male","Divorced",4097,"bandit-donsaluste","Dachshunds",208
"6591",52,"Female","Married",3848,"bandit-donsaluste","Brass Animals",62
"6592",41,"Female","Single",4477,"bandit-profit","Trading Cards",40
"6593",81,"Female","Divorced",4613,"bandit-donsaluste","Dachshunds",326
"6594",80,"Female","Single",4580,"bandit-donsaluste","Dachshunds",390
"6595",18,"Male","Single",2471,"bandit-radinou","Dachshunds",294
"6596",43,"Male","Married",3782,"bandit-picsou","Dachshunds",570
"6597",39,"Female","Single",3500,"bandit-picsou","Trading Cards",38
"6598",54,"Male","Married",4138,"bandit-donsaluste","Dachshunds",500
"6599",43,"Male","Married",3772,"bandit-picsou","Dachshunds",242
"6600",60,"Female","Divorced",4439,"bandit-donsaluste","Dachshunds",263
"6601",69,"Male","Married",4236,"bandit-profit","Dachshunds",498
"6602",50,"Male","Divorced",4092,"bandit-donsaluste","Dachshunds",349
"6603",49,"Female","Single",3404,"bandit-donsaluste","Dachshunds",496
"6604",28,"Female","Single",3574,"bandit-picsou","Brass Animals",87
"6605",59,"Male","Married",3906,"bandit-donsaluste","Dachshunds",373
"6606",32,"Female","Single",3013,"bandit-picsou","Trading Cards",54
"6607",46,"Female","Divorced",4450,"bandit-donsaluste","Trading Cards",58
"6608",78,"Male","Married",5267,"bandit-profit","Dachshunds",418
"6609",57,"Female","Divorced",3728,"bandit-profit","Dachshunds",333
"6610",33,"Male","Single",3277,"bandit-picsou","Dachshunds",467
"6611",57,"Female","Married",4619,"bandit-profit","Dachshunds",504
"6612",65,"Female","Single",5060,"bandit-profit","Trading Cards",59
"6613",43,"Male","Single",3737,"bandit-radinou","Trading Cards",42
"6614",47,"Female","Married",4112,"bandit-picsou","Dachshunds",454
"6615",79,"Male","Widowed",5168,"bandit-picsou","Brass Animals",89
"6616",20,"Female","Single",1561,"bandit-picsou","Dachshunds",392
"6617",68,"Female","Married",5215,"bandit-donsaluste","Trading Cards",65
"6618",75,"Male","Widowed",5105,"bandit-donsaluste","Brass Animals",118
"6619",85,"Male","Widowed",5534,"bandit-profit","Brass Animals",131
"6620",62,"Female","Married",4569,"bandit-donsaluste","Dachshunds",273
"6621",54,"Female","Divorced",4471,"bandit-donsaluste","Brass Animals",128
"6622",41,"Female","Single",4109,"bandit-donsaluste","Trading Cards",36
"6623",84,"Female","Divorced",4977,"bandit-profit","Trading Cards",56
"6624",26,"Male","Single",3500,"bandit-radinou","Trading Cards",52
"6625",55,"Male","Divorced",4621,"bandit-profit","Dachshunds",415
"6626",60,"Female","Married",4803,"bandit-profit","Dachshunds",478
"6627",75,"Male","Married",4932,"bandit-profit","Trading Cards",52
"6628",23,"Male","Single",2744,"bandit-radinou","Dachshunds",456
"6629",58,"Female","Single",3928,"bandit-radinou","Dachshunds",312
"6630",78,"Female","Widowed",5003,"bandit-profit","Dachshunds",386
"6631",48,"Male","Married",4347,"bandit-profit","Dachshunds",254
"6632",26,"Female","Single",2835,"bandit-donsaluste","Dachshunds",420
"6633",76,"Male","Widowed",5563,"bandit-donsaluste","Brass Animals",91
"6634",82,"Female","Married",5405,"bandit-profit","Trading Cards",47
"6635",35,"Female","Single",3712,"bandit-picsou","Dachshunds",544
"6636",64,"Female","Married",5604,"bandit-profit","Dachshunds",454
"6637",75,"Male","Widowed",4707,"bandit-profit","Brass Animals",110
"6638",65,"Female","Married",5282,"bandit-profit","Brass Animals",74
"6639",26,"Female","Single",3005,"bandit-radinou","Dachshunds",534
"6640",71,"Male","Married",5198,"bandit-profit","Trading Cards",31
"6641",74,"Female","Married",5096,"bandit-profit","Trading Cards",59
"6642",81,"Male","Married",4703,"bandit-donsaluste","Brass Animals",101
"6643",76,"Male","Widowed",5266,"bandit-donsaluste","Brass Animals",91
"6644",58,"Female","Divorced",4923,"bandit-profit","Dachshunds",457
"6645",18,"Male","Single",2882,"bandit-radinou","Dachshunds",413
"6646",45,"Female","Married",3660,"bandit-profit","Dachshunds",444
"6647",23,"Female","Single",2210,"bandit-radinou","Dachshunds",341
"6648",48,"Female","Single",4226,"bandit-donsaluste","Trading Cards",54
"6649",24,"Female","Single",3156,"bandit-picsou","Brass Animals",115
"6650",74,"Female","Married",5961,"bandit-picsou","Trading Cards",57
"6651",47,"Male","Single",4683,"bandit-donsaluste","Trading Cards",54
"6652",53,"Male","Married",3757,"bandit-picsou","Dachshunds",392
"6653",62,"Female","Divorced",4394,"bandit-profit","Dachshunds",396
"6654",58,"Male","Married",4587,"bandit-picsou","Dachshunds",314
"6655",62,"Female","Married",4798,"bandit-profit","Brass Animals",89
"6656",78,"Female","Married",5585,"bandit-profit","Brass Animals",119
"6657",59,"Male","Divorced",5184,"bandit-picsou","Dachshunds",356
"6658",60,"Female","Married",5014,"bandit-profit","Trading Cards",49
"6659",40,"Female","Married",4096,"bandit-donsaluste","Dachshunds",368
"6660",30,"Female","Single",3765,"bandit-picsou","Brass Animals",102
"6661",44,"Male","Married",4606,"bandit-donsaluste","Trading Cards",52
"6662",75,"Female","Married",5638,"bandit-profit","Dachshunds",274
"6663",68,"Female","Married",4725,"bandit-picsou","Dachshunds",333
"6664",71,"Female","Married",5075,"bandit-profit","Brass Animals",92
"6665",51,"Male","Divorced",4263,"bandit-profit","Dachshunds",286
"6666",55,"Female","Married",4314,"bandit-profit","Trading Cards",38
"6667",47,"Female","Married",4246,"bandit-donsaluste","Brass Animals",105
"6668",54,"Male","Married",5056,"bandit-donsaluste","Trading Cards",45
"6669",71,"Female","Married",4121,"bandit-profit","Dachshunds",445
"6670",26,"Female","Married",3270,"bandit-donsaluste","Brass Animals",81
"6671",77,"Male","Married",4469,"bandit-picsou","Dachshunds",343
"6672",64,"Male","Married",4763,"bandit-profit","Brass Animals",99
"6673",34,"Male","Single",3423,"bandit-picsou","Trading Cards",46
"6674",28,"Female","Single",2750,"bandit-picsou","Trading Cards",51
"6675",32,"Female","Single",3802,"bandit-picsou","Dachshunds",559
"6676",46,"Female","Single",4691,"bandit-donsaluste","Trading Cards",45
"6677",83,"Female","Married",5618,"bandit-profit","Trading Cards",67
"6678",28,"Male","Single",2974,"bandit-picsou","Dachshunds",344
"6679",42,"Female","Married",4105,"bandit-donsaluste","Brass Animals",130
"6680",65,"Male","Single",5129,"bandit-profit","Trading Cards",65
"6681",45,"Female","Single",4387,"bandit-donsaluste","Trading Cards",49
"6682",18,"Male","Single",2656,"bandit-picsou","Dachshunds",383
"6683",65,"Female","Married",5416,"bandit-donsaluste","Dachshunds",349
"6684",57,"Male","Single",4070,"bandit-donsaluste","Dachshunds",416
"6685",27,"Male","Single",2793,"bandit-radinou","Brass Animals",97
"6686",59,"Female","Married",4605,"bandit-profit","Dachshunds",481
"6687",91,"Female","Married",5110,"bandit-picsou","Dachshunds",440
"6688",67,"Male","Married",5077,"bandit-profit","Dachshunds",379
"6689",30,"Male","Single",3852,"bandit-radinou","Trading Cards",68
"6690",21,"Female","Single",2744,"bandit-picsou","Trading Cards",41
"6691",66,"Male","Married",5433,"bandit-donsaluste","Trading Cards",48
"6692",87,"Female","Married",5335,"bandit-donsaluste","Brass Animals",81
"6693",31,"Male","Single",3469,"bandit-picsou","Brass Animals",114
"6694",87,"Female","Widowed",5100,"bandit-picsou","Brass Animals",101
"6695",70,"Male","Married",5003,"bandit-profit","Trading Cards",38
"6696",79,"Female","Married",4904,"bandit-profit","Trading Cards",51
"6697",34,"Female","Single",4038,"bandit-picsou","Dachshunds",337
"6698",76,"Male","Married",4867,"bandit-donsaluste","Trading Cards",50
"6699",21,"Male","Single",2783,"bandit-donsaluste","Dachshunds",484
"6700",31,"Female","Married",3746,"bandit-picsou","Dachshunds",470
"6701",55,"Male","Married",4447,"bandit-donsaluste","Trading Cards",51
"6702",19,"Female","Single",2674,"bandit-picsou","Trading Cards",45
"6703",35,"Male","Single",3236,"bandit-picsou","Dachshunds",489
"6704",47,"Male","Married",3727,"bandit-profit","Dachshunds",363
"6705",79,"Female","Married",4954,"bandit-picsou","Trading Cards",52
"6706",51,"Male","Widowed",3838,"bandit-picsou","Dachshunds",411
"6707",31,"Female","Single",3121,"bandit-picsou","Dachshunds",329
"6708",33,"Male","Married",3673,"bandit-picsou","Dachshunds",429
"6709",80,"Female","Single",4500,"bandit-donsaluste","Trading Cards",38
"6710",33,"Male","Divorced",3370,"bandit-picsou","Dachshunds",409
"6711",28,"Female","Married",3853,"bandit-profit","Dachshunds",377
"6712",43,"Female","Divorced",4057,"bandit-profit","Brass Animals",110
"6713",54,"Male","Married",4394,"bandit-picsou","Dachshunds",557
"6714",36,"Male","Divorced",3638,"bandit-donsaluste","Trading Cards",42
"6715",58,"Male","Married",4784,"bandit-donsaluste","Dachshunds",357
"6716",51,"Male","Single",4565,"bandit-donsaluste","Trading Cards",57
"6717",46,"Female","Single",4114,"bandit-donsaluste","Trading Cards",42
"6718",58,"Female","Married",3877,"bandit-profit","Brass Animals",134
"6719",31,"Male","Single",3375,"bandit-radinou","Dachshunds",431
"6720",58,"Female","Married",4649,"bandit-profit","Brass Animals",95
"6721",71,"Male","Married",5213,"bandit-profit","Trading Cards",64
"6722",48,"Male","Married",5107,"bandit-profit","Dachshunds",475
"6723",57,"Female","Married",3885,"bandit-donsaluste","Brass Animals",106
"6724",50,"Male","Married",3892,"bandit-picsou","Brass Animals",99
"6725",34,"Male","Single",2709,"bandit-picsou","Trading Cards",40
"6726",84,"Female","Widowed",4651,"bandit-profit","Brass Animals",133
"6727",24,"Female","Single",3106,"bandit-profit","Dachshunds",423
"6728",42,"Male","Married",3891,"bandit-donsaluste","Brass Animals",102
"6729",67,"Female","Divorced",5674,"bandit-profit","Dachshunds",343
"6730",20,"Female","Single",2177,"bandit-radinou","Trading Cards",37
"6731",40,"Female","Single",4144,"bandit-profit","Dachshunds",598
"6732",71,"Female","Divorced",5135,"bandit-profit","Dachshunds",414
"6733",68,"Male","Married",5170,"bandit-profit","Dachshunds",350
"6734",25,"Male","Single",3797,"bandit-picsou","Dachshunds",428
"6735",49,"Female","Single",3771,"bandit-radinou","Dachshunds",464
"6736",71,"Male","Married",4653,"bandit-picsou","Dachshunds",434
"6737",26,"Female","Single",3260,"bandit-picsou","Brass Animals",124
"6738",80,"Male","Married",4402,"bandit-profit","Dachshunds",276
"6739",20,"Male","Single",2624,"bandit-profit","Dachshunds",319
"6740",88,"Female","Single",4993,"bandit-picsou","Trading Cards",62
"6741",80,"Male","Widowed",4799,"bandit-profit","Dachshunds",369
"6742",19,"Female","Single",2057,"bandit-radinou","Trading Cards",75
"6743",29,"Male","Single",3415,"bandit-radinou","Dachshunds",549
"6744",41,"Male","Single",4256,"bandit-donsaluste","Trading Cards",52
"6745",36,"Male","Married",3867,"bandit-picsou","Trading Cards",52
"6746",40,"Male","Single",4430,"bandit-radinou","Trading Cards",60
"6747",35,"Female","Married",4084,"bandit-profit","Dachshunds",429
"6748",53,"Male","Married",4038,"bandit-profit","Trading Cards",58
"6749",56,"Female","Divorced",4493,"bandit-donsaluste","Trading Cards",32
"6750",48,"Male","Single",4655,"bandit-donsaluste","Dachshunds",475
"6751",65,"Male","Married",5117,"bandit-profit","Brass Animals",104
"6752",50,"Female","Married",3913,"bandit-profit","Trading Cards",31
"6753",22,"Female","Single",2168,"bandit-profit","Trading Cards",52
"6754",81,"Female","Married",5107,"bandit-profit","Trading Cards",37
"6755",55,"Female","Single",4424,"bandit-radinou","Brass Animals",97
"6756",39,"Female","Single",4449,"bandit-picsou","Trading Cards",70
"6757",28,"Female","Single",3140,"bandit-picsou","Trading Cards",47
"6758",74,"Female","Divorced",5653,"bandit-profit","Dachshunds",336
"6759",59,"Male","Married",4289,"bandit-picsou","Trading Cards",34
"6760",76,"Male","Married",5343,"bandit-donsaluste","Trading Cards",57
"6761",55,"Female","Married",5021,"bandit-profit","Trading Cards",41
"6762",54,"Male","Married",4153,"bandit-donsaluste","Dachshunds",264
"6763",43,"Male","Single",4383,"bandit-profit","Trading Cards",54
"6764",90,"Male","Widowed",4196,"bandit-profit","Brass Animals",129
"6765",73,"Male","Divorced",4921,"bandit-picsou","Brass Animals",105
"6766",51,"Male","Married",4499,"bandit-donsaluste","Brass Animals",141
"6767",51,"Female","Single",4583,"bandit-donsaluste","Trading Cards",47
"6768",28,"Female","Single",2518,"bandit-picsou","Trading Cards",64
"6769",49,"Female","Single",3676,"bandit-donsaluste","Trading Cards",31
"6770",27,"Female","Married",3106,"bandit-profit","Dachshunds",507
"6771",21,"Male","Single",2272,"bandit-donsaluste","Trading Cards",43
"6772",41,"Female","Single",4250,"bandit-radinou","Trading Cards",49
"6773",65,"Female","Married",5464,"bandit-picsou","Dachshunds",346
"6774",67,"Male","Divorced",4941,"bandit-profit","Trading Cards",48
"6775",82,"Male","Divorced",5206,"bandit-donsaluste","Dachshunds",445
"6776",47,"Female","Single",4320,"bandit-donsaluste","Brass Animals",70
"6777",24,"Male","Single",2337,"bandit-picsou","Brass Animals",76
"6778",35,"Male","Single",3666,"bandit-picsou","Trading Cards",47
"6779",53,"Female","Married",4580,"bandit-picsou","Dachshunds",422
"6780",33,"Male","Divorced",3228,"bandit-picsou","Brass Animals",90
"6781",70,"Male","Married",5233,"bandit-profit","Brass Animals",104
"6782",74,"Female","Divorced",5694,"bandit-profit","Dachshunds",514
"6783",71,"Female","Widowed",4710,"bandit-profit","Brass Animals",100
"6784",63,"Male","Married",5256,"bandit-profit","Trading Cards",45
"6785",33,"Male","Married",3573,"bandit-radinou","Dachshunds",455
"6786",33,"Male","Married",3232,"bandit-donsaluste","Trading Cards",62
"6787",34,"Female","Single",4018,"bandit-radinou","Trading Cards",39
"6788",27,"Female","Single",3160,"bandit-picsou","Trading Cards",53
"6789",53,"Female","Single",4531,"bandit-profit","Trading Cards",56
"6790",47,"Female","Married",4416,"bandit-donsaluste","Brass Animals",109
"6791",50,"Male","Married",4467,"bandit-donsaluste","Trading Cards",50
"6792",34,"Male","Single",3270,"bandit-picsou","Trading Cards",38
"6793",52,"Male","Married",5145,"bandit-picsou","Trading Cards",51
"6794",60,"Male","Married",5865,"bandit-picsou","Trading Cards",50
"6795",38,"Female","Single",3863,"bandit-picsou","Trading Cards",51
"6796",32,"Female","Single",3142,"bandit-picsou","Trading Cards",35
"6797",51,"Female","Single",4158,"bandit-donsaluste","Trading Cards",46
"6798",50,"Female","Married",3637,"bandit-donsaluste","Trading Cards",57
"6799",23,"Female","Single",2677,"bandit-radinou","Trading Cards",39
