"","age","gender","status","salary","bank","activity","amount","challenge"
"6935",64,"Female","Married",4426,"bandit-donsaluste","Trading Cards",58,"EMAIL"
"6936",60,"Male","Divorced",5035,"bandit-donsaluste","Dachshunds",359,"ID"
"6937",24,"Male","Single",2710,"bandit-picsou","Brass Animals",89,"SMS"
"6938",32,"Female","Single",3440,"bandit-profit","Trading Cards",50,"EMAIL"
"6939",42,"Female","Single",4280,"bandit-profit","Trading Cards",42,"OTP"
"6940",81,"Male","Married",5421,"bandit-profit","Dachshunds",407,"OTP"
"6941",72,"Female","Married",5071,"bandit-donsaluste","Brass Animals",96,"OTP"
"6942",25,"Male","Single",3214,"bandit-donsaluste","Dachshunds",289,"EMAIL"
"6943",56,"Female","Married",4351,"bandit-profit","Brass Animals",108,"ID"
"6944",40,"Male","Single",4093,"bandit-profit","Trading Cards",69,"SMS"
"6945",73,"Male","Divorced",4793,"bandit-picsou","Dachshunds",367,"SMS"
"6946",76,"Female","Married",5011,"bandit-profit","Trading Cards",53,"OTP"
"6947",69,"Female","Married",5682,"bandit-profit","Brass Animals",120,"EMAIL"
"6948",63,"Male","Divorced",5010,"bandit-donsaluste","Dachshunds",342,"OTP"
"6949",20,"Female","Single",2663,"bandit-profit","Trading Cards",43,"OTP"
"6950",55,"Female","Married",4695,"bandit-profit","Brass Animals",91,"OTP"
"6951",28,"Female","Married",3381,"bandit-radinou","Dachshunds",356,"EMAIL"
"6952",61,"Male","Widowed",4845,"bandit-profit","Dachshunds",344,"ID"
"6953",66,"Male","Single",5111,"bandit-profit","Trading Cards",42,"OTP"
"6954",80,"Female","Married",4717,"bandit-profit","Dachshunds",396,"EMAIL"
"6955",62,"Female","Married",5020,"bandit-profit","Brass Animals",133,"ID"
"6956",38,"Female","Single",2190,"bandit-radinou","Trading Cards",54,"ID"
"6957",82,"Female","Married",5408,"bandit-donsaluste","Dachshunds",272,"ID"
"6958",21,"Male","Single",1877,"bandit-radinou","Trading Cards",47,"EMAIL"
"6959",65,"Male","Married",4878,"bandit-profit","Trading Cards",30,"ID"
"6960",76,"Male","Widowed",4728,"bandit-profit","Brass Animals",83,"EMAIL"
"6961",65,"Female","Divorced",4085,"bandit-donsaluste","Brass Animals",86,"OTP"
"6962",44,"Female","Single",3673,"bandit-picsou","Brass Animals",36,"EMAIL"
"6963",40,"Female","Married",4183,"bandit-picsou","Dachshunds",469,"OTP"
"6964",45,"Male","Single",3594,"bandit-picsou","Trading Cards",48,"ID"
"6965",60,"Female","Married",5327,"bandit-profit","Dachshunds",378,"OTP"
"6966",59,"Female","Divorced",4318,"bandit-profit","Dachshunds",306,"EMAIL"
"6967",40,"Male","Married",3964,"bandit-donsaluste","Brass Animals",102,"SMS"
"6968",41,"Male","Single",4003,"bandit-radinou","Dachshunds",273,"EMAIL"
"6969",66,"Male","Divorced",4777,"bandit-profit","Dachshunds",309,"OTP"
"6970",32,"Female","Single",2635,"bandit-picsou","Dachshunds",359,"OTP"
"6971",59,"Male","Married",4998,"bandit-profit","Dachshunds",382,"SMS"
"6972",61,"Female","Married",4678,"bandit-profit","Trading Cards",57,"OTP"
"6973",23,"Male","Married",3272,"bandit-profit","Dachshunds",363,"EMAIL"
"6974",28,"Female","Single",3081,"bandit-profit","Dachshunds",479,"EMAIL"
"6975",57,"Male","Married",4198,"bandit-donsaluste","Brass Animals",74,"EMAIL"
"6976",42,"Male","Divorced",4797,"bandit-profit","Dachshunds",257,"EMAIL"
"6977",33,"Female","Single",3963,"bandit-profit","Dachshunds",484,"EMAIL"
"6978",48,"Male","Single",3993,"bandit-picsou","Dachshunds",524,"SMS"
"6979",48,"Female","Divorced",3886,"bandit-donsaluste","Dachshunds",418,"EMAIL"
"6980",32,"Female","Married",3527,"bandit-profit","Dachshunds",463,"OTP"
"6981",27,"Male","Married",3384,"bandit-picsou","Brass Animals",87,"OTP"
"6982",73,"Male","Married",5609,"bandit-profit","Brass Animals",114,"ID"
"6983",48,"Female","Single",3905,"bandit-donsaluste","Dachshunds",528,"SMS"
"6984",36,"Male","Single",3609,"bandit-radinou","Dachshunds",394,"EMAIL"
"6985",30,"Female","Single",3270,"bandit-picsou","Trading Cards",54,"SMS"
"6986",18,"Female","Single",2457,"bandit-radinou","Trading Cards",49,"EMAIL"
"6987",22,"Female","Single",2562,"bandit-picsou","Brass Animals",98,"SMS"
"6988",34,"Male","Married",3427,"bandit-picsou","Dachshunds",438,"SMS"
"6989",58,"Male","Married",5241,"bandit-radinou","Trading Cards",48,"OTP"
"6990",50,"Male","Married",4690,"bandit-radinou","Dachshunds",471,"OTP"
"6991",21,"Male","Single",2343,"bandit-donsaluste","Trading Cards",56,"OTP"
"6992",67,"Male","Divorced",5013,"bandit-profit","Trading Cards",42,"OTP"
"6993",50,"Male","Married",4495,"bandit-profit","Dachshunds",306,"SMS"
"6994",68,"Female","Divorced",4944,"bandit-profit","Trading Cards",52,"OTP"
"6995",30,"Male","Single",3084,"bandit-picsou","Trading Cards",55,"OTP"
"6996",58,"Male","Married",4319,"bandit-profit","Dachshunds",383,"ID"
"6997",40,"Female","Married",3323,"bandit-picsou","Brass Animals",62,"SMS"
"6998",22,"Female","Single",2550,"bandit-picsou","Dachshunds",328,"EMAIL"
"6999",36,"Female","Single",3992,"bandit-picsou","Dachshunds",378,"SMS"
"7000",36,"Female","Single",3824,"bandit-radinou","Brass Animals",110,"OTP"
"7001",59,"Male","Single",4860,"bandit-profit","Dachshunds",493,"ID"
"7002",59,"Male","Widowed",4456,"bandit-profit","Brass Animals",95,"ID"
"7003",29,"Female","Single",2720,"bandit-picsou","Trading Cards",44,"EMAIL"
"7004",59,"Male","Divorced",4817,"bandit-donsaluste","Brass Animals",87,"OTP"
"7005",43,"Female","Single",4727,"bandit-donsaluste","Brass Animals",100,"EMAIL"
"7006",58,"Male","Divorced",4674,"bandit-donsaluste","Dachshunds",400,"EMAIL"
"7007",54,"Female","Divorced",4208,"bandit-picsou","Dachshunds",371,"OTP"
"7008",81,"Male","Single",5145,"bandit-profit","Dachshunds",499,"OTP"
"7009",24,"Female","Single",2233,"bandit-donsaluste","Trading Cards",50,"SMS"
"7010",49,"Female","Married",4132,"bandit-donsaluste","Dachshunds",326,"OTP"
"7011",48,"Male","Married",4498,"bandit-donsaluste","Dachshunds",476,"ID"
"7012",56,"Female","Married",4541,"bandit-donsaluste","Trading Cards",24,"OTP"
"7013",57,"Female","Widowed",3977,"bandit-profit","Dachshunds",301,"SMS"
"7014",30,"Male","Married",3686,"bandit-picsou","Brass Animals",90,"OTP"
"7015",20,"Female","Single",2532,"bandit-picsou","Trading Cards",46,"ID"
"7016",87,"Male","Married",4597,"bandit-donsaluste","Dachshunds",483,"EMAIL"
"7017",85,"Female","Widowed",4801,"bandit-profit","Dachshunds",320,"OTP"
"7018",35,"Male","Single",3313,"bandit-picsou","Trading Cards",57,"SMS"
"7019",92,"Female","Married",4345,"bandit-picsou","Trading Cards",52,"OTP"
"7020",54,"Male","Divorced",4014,"bandit-profit","Brass Animals",112,"OTP"
"7021",60,"Female","Married",5060,"bandit-profit","Trading Cards",67,"ID"
"7022",30,"Female","Single",3407,"bandit-donsaluste","Brass Animals",105,"SMS"
"7023",57,"Female","Widowed",5068,"bandit-radinou","Dachshunds",437,"ID"
"7024",57,"Male","Married",5315,"bandit-profit","Dachshunds",570,"EMAIL"
"7025",46,"Male","Married",4894,"bandit-picsou","Trading Cards",61,"OTP"
"7026",47,"Female","Divorced",4632,"bandit-donsaluste","Dachshunds",467,"SMS"
"7027",30,"Male","Single",3089,"bandit-radinou","Dachshunds",501,"EMAIL"
"7028",55,"Male","Single",4430,"bandit-radinou","Trading Cards",35,"ID"
"7029",37,"Female","Divorced",3755,"bandit-radinou","Dachshunds",296,"EMAIL"
"7030",37,"Female","Married",3920,"bandit-radinou","Trading Cards",41,"ID"
"7031",63,"Male","Married",4975,"bandit-profit","Dachshunds",522,"OTP"
"7032",37,"Female","Single",3348,"bandit-picsou","Trading Cards",54,"SMS"
"7033",66,"Female","Married",5573,"bandit-profit","Dachshunds",443,"EMAIL"
"7034",84,"Female","Widowed",4894,"bandit-profit","Brass Animals",123,"ID"
"7035",88,"Male","Widowed",5485,"bandit-profit","Dachshunds",419,"OTP"
"7036",66,"Male","Married",4812,"bandit-profit","Dachshunds",303,"OTP"
"7037",69,"Female","Divorced",4882,"bandit-donsaluste","Dachshunds",371,"SMS"
"7038",25,"Male","Single",2628,"bandit-donsaluste","Dachshunds",442,"EMAIL"
"7039",33,"Male","Single",3692,"bandit-picsou","Brass Animals",78,"OTP"
"7040",30,"Female","Single",3192,"bandit-profit","Trading Cards",42,"SMS"
"7041",79,"Male","Married",5418,"bandit-profit","Brass Animals",123,"OTP"
"7042",30,"Female","Married",3301,"bandit-picsou","Trading Cards",42,"SMS"
"7043",45,"Male","Single",4042,"bandit-picsou","Dachshunds",342,"ID"
"7044",52,"Female","Married",4914,"bandit-donsaluste","Brass Animals",71,"OTP"
"7045",30,"Female","Single",3070,"bandit-picsou","Trading Cards",43,"ID"
"7046",58,"Female","Single",4956,"bandit-profit","Brass Animals",108,"ID"
"7047",18,"Female","Single",2752,"bandit-picsou","Trading Cards",24,"SMS"
"7048",18,"Female","Single",1883,"bandit-radinou","Dachshunds",410,"EMAIL"
"7049",36,"Male","Single",2974,"bandit-profit","Brass Animals",155,"EMAIL"
"7050",32,"Male","Single",2556,"bandit-radinou","Dachshunds",342,"SMS"
"7051",48,"Male","Married",4223,"bandit-picsou","Dachshunds",425,"ID"
"7052",43,"Female","Single",4174,"bandit-profit","Trading Cards",44,"ID"
"7053",58,"Female","Single",4190,"bandit-profit","Trading Cards",43,"ID"
"7054",35,"Female","Single",3367,"bandit-radinou","Trading Cards",58,"SMS"
"7055",75,"Female","Widowed",5158,"bandit-profit","Dachshunds",322,"OTP"
"7056",23,"Female","Single",2798,"bandit-profit","Trading Cards",57,"OTP"
"7057",43,"Male","Single",4336,"bandit-donsaluste","Trading Cards",50,"EMAIL"
"7058",33,"Male","Single",3828,"bandit-radinou","Trading Cards",57,"OTP"
"7059",53,"Female","Married",4475,"bandit-profit","Brass Animals",93,"OTP"
"7060",29,"Female","Single",3216,"bandit-radinou","Dachshunds",360,"EMAIL"
"7061",54,"Female","Married",3943,"bandit-profit","Dachshunds",467,"OTP"
"7062",35,"Female","Single",3114,"bandit-picsou","Dachshunds",556,"SMS"
"7063",91,"Female","Married",4995,"bandit-profit","Trading Cards",55,"ID"
"7064",19,"Female","Single",2827,"bandit-picsou","Trading Cards",39,"EMAIL"
"7065",49,"Female","Married",3835,"bandit-donsaluste","Dachshunds",433,"OTP"
"7066",54,"Female","Married",4182,"bandit-donsaluste","Dachshunds",423,"ID"
"7067",48,"Female","Single",4770,"bandit-profit","Trading Cards",39,"EMAIL"
"7068",74,"Female","Widowed",5954,"bandit-profit","Brass Animals",89,"OTP"
"7069",54,"Male","Married",3951,"bandit-radinou","Brass Animals",104,"ID"
"7070",44,"Female","Single",4859,"bandit-picsou","Dachshunds",584,"EMAIL"
"7071",49,"Male","Divorced",4661,"bandit-donsaluste","Dachshunds",375,"EMAIL"
"7072",51,"Female","Married",3887,"bandit-donsaluste","Brass Animals",93,"OTP"
"7073",42,"Female","Married",4252,"bandit-donsaluste","Trading Cards",44,"ID"
"7074",82,"Female","Widowed",4201,"bandit-profit","Brass Animals",102,"ID"
"7075",18,"Male","Single",2072,"bandit-picsou","Trading Cards",37,"EMAIL"
"7076",29,"Male","Single",2511,"bandit-donsaluste","Brass Animals",42,"EMAIL"
"7077",79,"Male","Married",5253,"bandit-donsaluste","Dachshunds",454,"OTP"
"7078",30,"Male","Single",2726,"bandit-profit","Trading Cards",63,"EMAIL"
"7079",44,"Female","Divorced",3643,"bandit-donsaluste","Dachshunds",353,"OTP"
"7080",56,"Female","Married",4058,"bandit-profit","Brass Animals",96,"ID"
"7081",85,"Male","Widowed",5229,"bandit-profit","Brass Animals",89,"ID"
"7082",54,"Male","Married",4992,"bandit-donsaluste","Trading Cards",61,"SMS"
"7083",23,"Male","Single",2638,"bandit-donsaluste","Dachshunds",382,"SMS"
"7084",52,"Male","Divorced",4044,"bandit-picsou","Dachshunds",400,"OTP"
"7085",63,"Female","Divorced",4469,"bandit-profit","Brass Animals",100,"OTP"
"7086",58,"Male","Married",4420,"bandit-profit","Brass Animals",97,"OTP"
"7087",57,"Female","Single",5430,"bandit-profit","Trading Cards",73,"ID"
"7088",49,"Female","Married",4242,"bandit-donsaluste","Brass Animals",132,"SMS"
"7089",65,"Male","Married",4673,"bandit-profit","Dachshunds",401,"OTP"
"7090",31,"Male","Single",3084,"bandit-donsaluste","Dachshunds",467,"EMAIL"
"7091",84,"Female","Single",4727,"bandit-picsou","Dachshunds",359,"OTP"
"7092",34,"Female","Single",3602,"bandit-picsou","Trading Cards",45,"ID"
"7093",48,"Male","Married",4257,"bandit-donsaluste","Dachshunds",393,"SMS"
"7094",43,"Male","Married",4433,"bandit-profit","Trading Cards",50,"SMS"
"7095",61,"Female","Single",4358,"bandit-profit","Trading Cards",66,"OTP"
"7096",90,"Female","Widowed",5067,"bandit-profit","Brass Animals",70,"ID"
"7097",70,"Male","Married",4127,"bandit-profit","Trading Cards",56,"OTP"
"7098",22,"Female","Single",2401,"bandit-donsaluste","Dachshunds",485,"SMS"
"7099",18,"Female","Single",2824,"bandit-picsou","Dachshunds",304,"SMS"
"7100",55,"Female","Widowed",4391,"bandit-donsaluste","Dachshunds",490,"ID"
"7101",33,"Male","Married",3544,"bandit-profit","Dachshunds",280,"EMAIL"
"7102",57,"Female","Married",5112,"bandit-profit","Dachshunds",333,"EMAIL"
"7103",52,"Female","Married",4124,"bandit-profit","Trading Cards",75,"OTP"
"7104",63,"Male","Married",5262,"bandit-profit","Dachshunds",471,"ID"
"7105",74,"Female","Divorced",5200,"bandit-radinou","Trading Cards",58,"OTP"
"7106",37,"Male","Married",4625,"bandit-picsou","Trading Cards",53,"SMS"
"7107",62,"Female","Married",4950,"bandit-profit","Trading Cards",50,"ID"
"7108",34,"Female","Single",3103,"bandit-picsou","Dachshunds",357,"EMAIL"
"7109",20,"Male","Single",2854,"bandit-radinou","Trading Cards",42,"SMS"
"7110",42,"Female","Married",4147,"bandit-donsaluste","Trading Cards",42,"OTP"
"7111",59,"Female","Married",5269,"bandit-profit","Brass Animals",81,"OTP"
"7112",68,"Female","Married",5136,"bandit-picsou","Trading Cards",63,"ID"
"7113",72,"Male","Divorced",4492,"bandit-radinou","Trading Cards",62,"OTP"
"7114",18,"Female","Single",1558,"bandit-picsou","Dachshunds",411,"SMS"
"7115",62,"Male","Widowed",4713,"bandit-profit","Dachshunds",326,"OTP"
"7116",69,"Male","Married",4946,"bandit-profit","Trading Cards",42,"EMAIL"
"7117",39,"Male","Single",3940,"bandit-profit","Trading Cards",65,"OTP"
"7118",28,"Female","Single",3289,"bandit-picsou","Trading Cards",42,"SMS"
"7119",85,"Male","Widowed",4869,"bandit-donsaluste","Brass Animals",56,"OTP"
"7120",64,"Female","Divorced",5234,"bandit-donsaluste","Dachshunds",410,"OTP"
"7121",47,"Male","Married",3813,"bandit-profit","Dachshunds",536,"EMAIL"
"7122",29,"Male","Single",2786,"bandit-radinou","Dachshunds",580,"OTP"
"7123",27,"Male","Single",3293,"bandit-picsou","Trading Cards",42,"EMAIL"
"7124",71,"Male","Widowed",4873,"bandit-profit","Brass Animals",59,"ID"
"7125",47,"Male","Married",4312,"bandit-donsaluste","Brass Animals",92,"EMAIL"
"7126",49,"Female","Divorced",4139,"bandit-donsaluste","Brass Animals",65,"EMAIL"
"7127",72,"Female","Widowed",5409,"bandit-picsou","Dachshunds",487,"ID"
"7128",30,"Female","Single",3161,"bandit-donsaluste","Brass Animals",121,"EMAIL"
"7129",58,"Female","Divorced",4868,"bandit-profit","Brass Animals",94,"ID"
"7130",36,"Male","Single",3497,"bandit-profit","Trading Cards",76,"OTP"
"7131",36,"Female","Single",4372,"bandit-picsou","Trading Cards",34,"ID"
"7132",28,"Female","Single",2625,"bandit-donsaluste","Dachshunds",389,"OTP"
"7133",70,"Female","Divorced",4979,"bandit-donsaluste","Dachshunds",443,"OTP"
"7134",29,"Male","Married",2770,"bandit-profit","Dachshunds",236,"OTP"
"7135",81,"Female","Widowed",4763,"bandit-profit","Brass Animals",88,"OTP"
"7136",73,"Female","Married",5127,"bandit-profit","Dachshunds",365,"ID"
"7137",47,"Female","Single",4475,"bandit-donsaluste","Trading Cards",45,"OTP"
"7138",23,"Male","Single",2538,"bandit-picsou","Trading Cards",55,"EMAIL"
"7139",83,"Female","Married",5448,"bandit-profit","Brass Animals",105,"OTP"
"7140",61,"Female","Divorced",4812,"bandit-profit","Brass Animals",122,"EMAIL"
"7141",47,"Male","Married",3905,"bandit-picsou","Brass Animals",112,"ID"
"7142",70,"Female","Divorced",5689,"bandit-donsaluste","Dachshunds",413,"OTP"
"7143",96,"Male","Widowed",4850,"bandit-radinou","Dachshunds",374,"ID"
"7144",29,"Male","Single",2909,"bandit-donsaluste","Dachshunds",256,"ID"
"7145",80,"Female","Widowed",5723,"bandit-donsaluste","Brass Animals",125,"ID"
"7146",62,"Female","Married",5280,"bandit-donsaluste","Dachshunds",439,"ID"
"7147",52,"Female","Single",4706,"bandit-donsaluste","Dachshunds",485,"OTP"
"7148",66,"Female","Married",5818,"bandit-radinou","Trading Cards",53,"ID"
"7149",51,"Male","Single",4444,"bandit-donsaluste","Dachshunds",444,"SMS"
"7150",67,"Female","Divorced",4957,"bandit-profit","Dachshunds",409,"ID"
"7151",76,"Female","Widowed",4623,"bandit-profit","Brass Animals",114,"ID"
"7152",45,"Male","Married",4554,"bandit-profit","Trading Cards",55,"EMAIL"
"7153",65,"Female","Married",4970,"bandit-profit","Dachshunds",321,"OTP"
"7154",75,"Female","Single",5037,"bandit-donsaluste","Brass Animals",104,"ID"
"7155",27,"Male","Single",3074,"bandit-radinou","Trading Cards",43,"SMS"
"7156",26,"Female","Single",2678,"bandit-radinou","Dachshunds",486,"OTP"
"7157",18,"Female","Single",2047,"bandit-radinou","Trading Cards",41,"SMS"
"7158",25,"Female","Single",2818,"bandit-radinou","Trading Cards",38,"OTP"
"7159",54,"Female","Divorced",4635,"bandit-profit","Dachshunds",408,"SMS"
"7160",25,"Female","Single",2618,"bandit-picsou","Dachshunds",338,"OTP"
"7161",28,"Female","Married",3333,"bandit-donsaluste","Dachshunds",448,"OTP"
"7162",57,"Female","Single",4751,"bandit-profit","Trading Cards",46,"SMS"
"7163",37,"Male","Single",3836,"bandit-picsou","Dachshunds",521,"SMS"
"7164",54,"Female","Married",4238,"bandit-radinou","Dachshunds",289,"ID"
"7165",34,"Female","Single",2652,"bandit-radinou","Trading Cards",54,"SMS"
"7166",72,"Male","Married",4154,"bandit-picsou","Dachshunds",384,"ID"
"7167",24,"Male","Married",2438,"bandit-profit","Dachshunds",357,"SMS"
"7168",38,"Female","Single",3797,"bandit-picsou","Trading Cards",55,"ID"
"7169",38,"Male","Married",3923,"bandit-picsou","Brass Animals",97,"OTP"
"7170",35,"Female","Married",4105,"bandit-picsou","Dachshunds",365,"SMS"
"7171",60,"Female","Married",4378,"bandit-profit","Dachshunds",330,"ID"
"7172",27,"Female","Single",3083,"bandit-profit","Dachshunds",498,"SMS"
"7173",37,"Female","Single",3988,"bandit-profit","Trading Cards",44,"EMAIL"
"7174",37,"Male","Single",4105,"bandit-picsou","Dachshunds",365,"OTP"
"7175",30,"Female","Single",3220,"bandit-picsou","Dachshunds",473,"SMS"
"7176",49,"Female","Single",4511,"bandit-donsaluste","Trading Cards",44,"SMS"
"7177",59,"Female","Married",4756,"bandit-profit","Trading Cards",62,"OTP"
"7178",52,"Female","Married",4399,"bandit-picsou","Dachshunds",333,"EMAIL"
"7179",33,"Female","Married",3146,"bandit-donsaluste","Dachshunds",337,"OTP"
"7180",66,"Male","Married",5077,"bandit-donsaluste","Trading Cards",61,"ID"
"7181",55,"Female","Married",4560,"bandit-donsaluste","Brass Animals",64,"ID"
"7182",67,"Male","Married",5314,"bandit-profit","Dachshunds",546,"ID"
"7183",60,"Male","Divorced",5661,"bandit-profit","Dachshunds",377,"OTP"
"7184",47,"Female","Married",3886,"bandit-donsaluste","Trading Cards",48,"EMAIL"
"7185",26,"Female","Single",3232,"bandit-radinou","Dachshunds",436,"EMAIL"
"7186",28,"Female","Single",3980,"bandit-picsou","Trading Cards",40,"SMS"
"7187",88,"Female","Widowed",5125,"bandit-picsou","Brass Animals",128,"EMAIL"
"7188",59,"Male","Divorced",4600,"bandit-profit","Dachshunds",454,"OTP"
"7189",33,"Male","Single",2845,"bandit-picsou","Dachshunds",481,"OTP"
"7190",53,"Female","Married",4220,"bandit-donsaluste","Dachshunds",461,"OTP"
"7191",74,"Female","Divorced",4683,"bandit-profit","Dachshunds",423,"OTP"
"7192",54,"Male","Single",4209,"bandit-donsaluste","Brass Animals",112,"OTP"
"7193",65,"Female","Divorced",5192,"bandit-profit","Brass Animals",77,"OTP"
"7194",53,"Female","Divorced",4371,"bandit-donsaluste","Brass Animals",85,"OTP"
"7195",18,"Female","Single",2755,"bandit-radinou","Dachshunds",415,"SMS"
"7196",38,"Male","Single",4242,"bandit-picsou","Dachshunds",376,"SMS"
"7197",54,"Male","Married",4132,"bandit-donsaluste","Brass Animals",94,"ID"
