"","age","gender","status","salary"
"6910",31,"Female","Married",3354
"6911",49,"Female","Married",4553
"6912",74,"Male","Widowed",5341
"6913",83,"Female","Widowed",5481
"6914",21,"Male","Single",1553
"6915",91,"Male","Widowed",5309
"6916",22,"Male","Single",3328
"6917",20,"Male","Single",2815
"6918",89,"Male","Widowed",4378
"6919",35,"Female","Married",3540
"6920",27,"Female","Single",3219
"6921",71,"Female","Divorced",5054
"6922",70,"Male","Married",5132
"6923",40,"Female","Single",4685
"6924",22,"Female","Single",2482
"6925",55,"Female","Married",4718
"6926",37,"Female","Single",3550
"6927",82,"Male","Divorced",5465
"6928",26,"Female","Single",2834
"6929",29,"Female","Single",2950
"6930",19,"Male","Single",2319
"6931",40,"Male","Married",3658
"6932",44,"Male","Single",3736
"6933",66,"Female","Married",5620
"6934",42,"Male","Single",3714
"6935",64,"Female","Married",4426
"6936",60,"Male","Divorced",5035
"6937",24,"Male","Single",2710
"6938",32,"Female","Single",3440
"6939",42,"Female","Single",4280
"6940",81,"Male","Married",5421
"6941",72,"Female","Married",5071
"6942",25,"Male","Single",3214
"6943",56,"Female","Married",4351
"6944",40,"Male","Single",4093
"6945",73,"Male","Divorced",4793
"6946",76,"Female","Married",5011
"6947",69,"Female","Married",5682
"6948",63,"Male","Divorced",5010
"6949",20,"Female","Single",2663
"6950",55,"Female","Married",4695
"6951",28,"Female","Married",3381
"6952",61,"Male","Widowed",4845
"6953",66,"Male","Single",5111
"6954",80,"Female","Married",4717
"6955",62,"Female","Married",5020
"6956",38,"Female","Single",2190
"6957",82,"Female","Married",5408
"6958",21,"Male","Single",1877
"6959",65,"Male","Married",4878
"6960",76,"Male","Widowed",4728
"6961",65,"Female","Divorced",4085
"6962",44,"Female","Single",3673
"6963",40,"Female","Married",4183
"6964",45,"Male","Single",3594
"6965",60,"Female","Married",5327
"6966",59,"Female","Divorced",4318
"6967",40,"Male","Married",3964
"6968",41,"Male","Single",4003
"6969",66,"Male","Divorced",4777
"6970",32,"Female","Single",2635
"6971",59,"Male","Married",4998
"6972",61,"Female","Married",4678
"6973",23,"Male","Married",3272
"6974",28,"Female","Single",3081
"6975",57,"Male","Married",4198
"6976",42,"Male","Divorced",4797
"6977",33,"Female","Single",3963
"6978",48,"Male","Single",3993
"6979",48,"Female","Divorced",3886
"6980",32,"Female","Married",3527
"6981",27,"Male","Married",3384
"6982",73,"Male","Married",5609
"6983",48,"Female","Single",3905
"6984",36,"Male","Single",3609
"6985",30,"Female","Single",3270
"6986",18,"Female","Single",2457
"6987",22,"Female","Single",2562
"6988",34,"Male","Married",3427
"6989",58,"Male","Married",5241
"6990",50,"Male","Married",4690
"6991",21,"Male","Single",2343
"6992",67,"Male","Divorced",5013
"6993",50,"Male","Married",4495
"6994",68,"Female","Divorced",4944
"6995",30,"Male","Single",3084
"6996",58,"Male","Married",4319
"6997",40,"Female","Married",3323
"6998",22,"Female","Single",2550
"6999",36,"Female","Single",3992
"7000",36,"Female","Single",3824
"7001",59,"Male","Single",4860
"7002",59,"Male","Widowed",4456
"7003",29,"Female","Single",2720
"7004",59,"Male","Divorced",4817
"7005",43,"Female","Single",4727
"7006",58,"Male","Divorced",4674
"7007",54,"Female","Divorced",4208
"7008",81,"Male","Single",5145
"7009",24,"Female","Single",2233
"7010",49,"Female","Married",4132
"7011",48,"Male","Married",4498
"7012",56,"Female","Married",4541
"7013",57,"Female","Widowed",3977
"7014",30,"Male","Married",3686
"7015",20,"Female","Single",2532
"7016",87,"Male","Married",4597
"7017",85,"Female","Widowed",4801
"7018",35,"Male","Single",3313
"7019",92,"Female","Married",4345
"7020",54,"Male","Divorced",4014
"7021",60,"Female","Married",5060
"7022",30,"Female","Single",3407
"7023",57,"Female","Widowed",5068
"7024",57,"Male","Married",5315
"7025",46,"Male","Married",4894
"7026",47,"Female","Divorced",4632
"7027",30,"Male","Single",3089
"7028",55,"Male","Single",4430
"7029",37,"Female","Divorced",3755
"7030",37,"Female","Married",3920
"7031",63,"Male","Married",4975
"7032",37,"Female","Single",3348
"7033",66,"Female","Married",5573
"7034",84,"Female","Widowed",4894
"7035",88,"Male","Widowed",5485
"7036",66,"Male","Married",4812
"7037",69,"Female","Divorced",4882
"7038",25,"Male","Single",2628
"7039",33,"Male","Single",3692
"7040",30,"Female","Single",3192
"7041",79,"Male","Married",5418
"7042",30,"Female","Married",3301
"7043",45,"Male","Single",4042
"7044",52,"Female","Married",4914
"7045",30,"Female","Single",3070
"7046",58,"Female","Single",4956
"7047",18,"Female","Single",2752
"7048",18,"Female","Single",1883
"7049",36,"Male","Single",2974
"7050",32,"Male","Single",2556
"7051",48,"Male","Married",4223
"7052",43,"Female","Single",4174
"7053",58,"Female","Single",4190
"7054",35,"Female","Single",3367
"7055",75,"Female","Widowed",5158
"7056",23,"Female","Single",2798
"7057",43,"Male","Single",4336
"7058",33,"Male","Single",3828
"7059",53,"Female","Married",4475
"7060",29,"Female","Single",3216
"7061",54,"Female","Married",3943
"7062",35,"Female","Single",3114
"7063",91,"Female","Married",4995
"7064",19,"Female","Single",2827
"7065",49,"Female","Married",3835
"7066",54,"Female","Married",4182
"7067",48,"Female","Single",4770
"7068",74,"Female","Widowed",5954
"7069",54,"Male","Married",3951
"7070",44,"Female","Single",4859
"7071",49,"Male","Divorced",4661
"7072",51,"Female","Married",3887
"7073",42,"Female","Married",4252
"7074",82,"Female","Widowed",4201
"7075",18,"Male","Single",2072
"7076",29,"Male","Single",2511
"7077",79,"Male","Married",5253
"7078",30,"Male","Single",2726
"7079",44,"Female","Divorced",3643
"7080",56,"Female","Married",4058
"7081",85,"Male","Widowed",5229
"7082",54,"Male","Married",4992
"7083",23,"Male","Single",2638
"7084",52,"Male","Divorced",4044
"7085",63,"Female","Divorced",4469
"7086",58,"Male","Married",4420
"7087",57,"Female","Single",5430
"7088",49,"Female","Married",4242
"7089",65,"Male","Married",4673
"7090",31,"Male","Single",3084
"7091",84,"Female","Single",4727
"7092",34,"Female","Single",3602
"7093",48,"Male","Married",4257
"7094",43,"Male","Married",4433
"7095",61,"Female","Single",4358
"7096",90,"Female","Widowed",5067
"7097",70,"Male","Married",4127
"7098",22,"Female","Single",2401
"7099",18,"Female","Single",2824
"7100",55,"Female","Widowed",4391
"7101",33,"Male","Married",3544
"7102",57,"Female","Married",5112
"7103",52,"Female","Married",4124
"7104",63,"Male","Married",5262
"7105",74,"Female","Divorced",5200
"7106",37,"Male","Married",4625
"7107",62,"Female","Married",4950
"7108",34,"Female","Single",3103
"7109",20,"Male","Single",2854
"7110",42,"Female","Married",4147
"7111",59,"Female","Married",5269
"7112",68,"Female","Married",5136
"7113",72,"Male","Divorced",4492
"7114",18,"Female","Single",1558
"7115",62,"Male","Widowed",4713
"7116",69,"Male","Married",4946
"7117",39,"Male","Single",3940
"7118",28,"Female","Single",3289
"7119",85,"Male","Widowed",4869
"7120",64,"Female","Divorced",5234
"7121",47,"Male","Married",3813
"7122",29,"Male","Single",2786
"7123",27,"Male","Single",3293
"7124",71,"Male","Widowed",4873
"7125",47,"Male","Married",4312
"7126",49,"Female","Divorced",4139
"7127",72,"Female","Widowed",5409
"7128",30,"Female","Single",3161
"7129",58,"Female","Divorced",4868
"7130",36,"Male","Single",3497
"7131",36,"Female","Single",4372
"7132",28,"Female","Single",2625
"7133",70,"Female","Divorced",4979
"7134",29,"Male","Married",2770
"7135",81,"Female","Widowed",4763
"7136",73,"Female","Married",5127
"7137",47,"Female","Single",4475
"7138",23,"Male","Single",2538
"7139",83,"Female","Married",5448
"7140",61,"Female","Divorced",4812
"7141",47,"Male","Married",3905
"7142",70,"Female","Divorced",5689
"7143",96,"Male","Widowed",4850
"7144",29,"Male","Single",2909
"7145",80,"Female","Widowed",5723
"7146",62,"Female","Married",5280
"7147",52,"Female","Single",4706
"7148",66,"Female","Married",5818
"7149",51,"Male","Single",4444
"7150",67,"Female","Divorced",4957
"7151",76,"Female","Widowed",4623
"7152",45,"Male","Married",4554
"7153",65,"Female","Married",4970
"7154",75,"Female","Single",5037
"7155",27,"Male","Single",3074
"7156",26,"Female","Single",2678
"7157",18,"Female","Single",2047
"7158",25,"Female","Single",2818
"7159",54,"Female","Divorced",4635
"7160",25,"Female","Single",2618
"7161",28,"Female","Married",3333
"7162",57,"Female","Single",4751
"7163",37,"Male","Single",3836
"7164",54,"Female","Married",4238
"7165",34,"Female","Single",2652
"7166",72,"Male","Married",4154
"7167",24,"Male","Married",2438
"7168",38,"Female","Single",3797
"7169",38,"Male","Married",3923
"7170",35,"Female","Married",4105
"7171",60,"Female","Married",4378
"7172",27,"Female","Single",3083
"7173",37,"Female","Single",3988
"7174",37,"Male","Single",4105
"7175",30,"Female","Single",3220
"7176",49,"Female","Single",4511
"7177",59,"Female","Married",4756
"7178",52,"Female","Married",4399
"7179",33,"Female","Married",3146
"7180",66,"Male","Married",5077
"7181",55,"Female","Married",4560
"7182",67,"Male","Married",5314
"7183",60,"Male","Divorced",5661
"7184",47,"Female","Married",3886
"7185",26,"Female","Single",3232
"7186",28,"Female","Single",3980
"7187",88,"Female","Widowed",5125
"7188",59,"Male","Divorced",4600
"7189",33,"Male","Single",2845
"7190",53,"Female","Married",4220
"7191",74,"Female","Divorced",4683
"7192",54,"Male","Single",4209
"7193",65,"Female","Divorced",5192
"7194",53,"Female","Divorced",4371
"7195",18,"Female","Single",2755
"7196",38,"Male","Single",4242
"7197",54,"Male","Married",4132
"7198",68,"Female","Divorced",4388
"7199",55,"Male","Married",4871
"7200",69,"Female","Married",4968
"7201",87,"Male","Married",4929
"7202",40,"Female","Married",3803
"7203",37,"Male","Single",3895
"7204",41,"Female","Married",3237
"7205",36,"Female","Married",3741
"7206",33,"Female","Married",3675
"7207",30,"Female","Single",3409
"7208",61,"Male","Married",5777
"7209",22,"Female","Single",2602
"7210",23,"Female","Single",2157
"7211",66,"Male","Married",4588
"7212",45,"Male","Married",4404
"7213",18,"Female","Single",2624
"7214",21,"Male","Single",2292
"7215",22,"Male","Single",3026
"7216",27,"Female","Single",2639
"7217",27,"Male","Single",2708
"7218",95,"Female","Widowed",5089
"7219",33,"Female","Single",3305
"7220",45,"Male","Married",3749
"7221",59,"Male","Divorced",4410
"7222",49,"Female","Single",3782
"7223",26,"Male","Single",2687
"7224",60,"Female","Married",4589
"7225",52,"Male","Single",3772
"7226",47,"Male","Married",4562
"7227",39,"Female","Single",3777
"7228",50,"Male","Single",5153
"7229",72,"Male","Married",5168
"7230",24,"Female","Single",1796
"7231",68,"Male","Divorced",4876
"7232",26,"Female","Single",3841
"7233",68,"Male","Married",5489
"7234",26,"Female","Single",3669
"7235",44,"Female","Married",4128
"7236",27,"Male","Single",2915
"7237",53,"Male","Divorced",3625
"7238",72,"Male","Divorced",5203
"7239",55,"Male","Divorced",3872
"7240",54,"Male","Married",4596
"7241",65,"Female","Married",4914
"7242",41,"Female","Married",3988
"7243",66,"Female","Married",5046
"7244",58,"Female","Married",4823
"7245",63,"Female","Married",4812
"7246",22,"Female","Single",3001
"7247",49,"Male","Single",4463
"7248",37,"Male","Single",3526
"7249",24,"Male","Single",2584
"7250",75,"Female","Divorced",4756
"7251",54,"Male","Married",4437
"7252",24,"Female","Single",2491
"7253",73,"Male","Married",4711
"7254",18,"Female","Single",2343
"7255",63,"Male","Divorced",4753
"7256",59,"Female","Married",4928
"7257",32,"Male","Married",3133
"7258",37,"Male","Divorced",4271
"7259",54,"Male","Divorced",4059
"7260",43,"Female","Married",4035
"7261",47,"Female","Married",3009
"7262",26,"Male","Single",3126
"7263",52,"Male","Married",4645
"7264",70,"Female","Divorced",5227
"7265",90,"Female","Widowed",5239
"7266",65,"Female","Single",4850
"7267",22,"Female","Single",2193
"7268",66,"Female","Married",4737
"7269",37,"Male","Married",3882
"7270",40,"Female","Single",3755
"7271",65,"Female","Married",5281
"7272",65,"Female","Divorced",4880
"7273",65,"Male","Single",5651
"7274",88,"Male","Widowed",4599
"7275",63,"Female","Divorced",5237
"7276",63,"Female","Married",4767
"7277",29,"Male","Single",3396
"7278",41,"Male","Married",4389
"7279",25,"Female","Single",2532
"7280",62,"Male","Divorced",5438
"7281",59,"Male","Married",3931
"7282",79,"Male","Widowed",4499
"7283",73,"Male","Married",5868
"7284",55,"Female","Divorced",4198
"7285",25,"Female","Single",2955
"7286",53,"Female","Married",4951
"7287",20,"Female","Single",2178
"7288",51,"Male","Married",3960
"7289",26,"Female","Single",3256
"7290",29,"Male","Single",3128
"7291",38,"Female","Divorced",4077
"7292",69,"Male","Married",5758
"7293",83,"Female","Single",4604
"7294",38,"Female","Divorced",3431
"7295",49,"Male","Single",4154
"7296",26,"Male","Single",3089
"7297",21,"Female","Single",3363
"7298",22,"Female","Single",2429
"7299",60,"Female","Married",4912
"7300",68,"Female","Divorced",5232
"7301",66,"Male","Divorced",4977
"7302",19,"Male","Single",2278
"7303",40,"Male","Married",3811
"7304",51,"Female","Married",4057
"7305",56,"Male","Married",4877
"7306",24,"Female","Single",2918
"7307",62,"Male","Divorced",5281
"7308",59,"Male","Married",4119
"7309",27,"Female","Married",3112
"7310",67,"Male","Married",5268
"7311",90,"Female","Widowed",5341
"7312",31,"Female","Single",3634
"7313",72,"Female","Single",4621
"7314",74,"Male","Married",5392
"7315",60,"Female","Married",5422
"7316",35,"Male","Divorced",3590
"7317",31,"Male","Single",2770
"7318",90,"Male","Widowed",4382
"7319",48,"Male","Single",4382
"7320",84,"Female","Widowed",5448
"7321",64,"Male","Married",5265
"7322",55,"Female","Married",4872
"7323",28,"Female","Single",2814
"7324",42,"Female","Divorced",3937
"7325",67,"Male","Married",4949
"7326",31,"Male","Single",3471
"7327",46,"Female","Married",4592
"7328",41,"Male","Single",4586
"7329",39,"Male","Single",3927
"7330",58,"Male","Married",4195
"7331",56,"Female","Married",4804
"7332",21,"Male","Single",2605
"7333",46,"Female","Single",4398
"7334",43,"Female","Single",3954
"7335",24,"Male","Single",1899
"7336",49,"Male","Married",4435
"7337",59,"Male","Married",4995
"7338",25,"Female","Married",3278
"7339",29,"Male","Married",3293
"7340",48,"Male","Single",4579
"7341",65,"Male","Married",5470
"7342",21,"Female","Single",3216
"7343",33,"Female","Married",3151
"7344",48,"Female","Married",4094
"7345",63,"Male","Divorced",4532
"7346",40,"Male","Single",3952
"7347",31,"Male","Single",2918
"7348",43,"Female","Married",4678
"7349",74,"Female","Married",4797
"7350",26,"Male","Single",4332
"7351",42,"Male","Married",4719
"7352",29,"Female","Married",2830
"7353",52,"Male","Single",5152
"7354",29,"Female","Married",2638
"7355",25,"Female","Single",2085
"7356",61,"Male","Divorced",5219
"7357",63,"Male","Single",5586
"7358",64,"Female","Married",5518
"7359",69,"Male","Married",4823
"7360",57,"Male","Divorced",4182
"7361",62,"Female","Married",5165
"7362",54,"Female","Married",4105
"7363",25,"Male","Married",3267
"7364",34,"Female","Single",3651
"7365",32,"Female","Single",3462
"7366",60,"Female","Married",5370
"7367",36,"Female","Divorced",4205
"7368",33,"Male","Married",3411
"7369",27,"Male","Single",3174
"7370",50,"Female","Single",4677
"7371",46,"Female","Single",4913
"7372",40,"Male","Single",3325
"7373",29,"Female","Single",3195
"7374",56,"Female","Married",3954
"7375",37,"Male","Single",3901
"7376",60,"Male","Married",5669
"7377",98,"Female","Widowed",5228
"7378",67,"Male","Single",5970
"7379",37,"Male","Married",3887
"7380",42,"Male","Single",3761
"7381",57,"Female","Married",4162
"7382",70,"Female","Married",5030
"7383",55,"Male","Married",4935
"7384",25,"Male","Single",3236
"7385",71,"Female","Single",4733
"7386",26,"Male","Single",2856
"7387",54,"Male","Married",4307
"7388",54,"Female","Divorced",3527
"7389",45,"Male","Married",4564
"7390",42,"Female","Married",4091
"7391",50,"Male","Single",4438
"7392",51,"Male","Divorced",4125
"7393",31,"Female","Married",3399
"7394",38,"Female","Single",4199
"7395",57,"Female","Married",4453
"7396",51,"Male","Divorced",4927
"7397",32,"Female","Married",3168
"7398",48,"Male","Married",5016
"7399",83,"Female","Widowed",4998
"7400",53,"Female","Single",4306
"7401",21,"Male","Single",2947
"7402",52,"Male","Single",3498
"7403",29,"Female","Married",3096
"7404",50,"Female","Married",3926
"7405",67,"Female","Married",5209
"7406",36,"Female","Married",3315
"7407",19,"Male","Single",2150
"7408",41,"Male","Single",3870
"7409",49,"Female","Divorced",3786
"7410",81,"Male","Single",4702
"7411",45,"Male","Single",4302
"7412",79,"Female","Married",5724
"7413",36,"Male","Married",4434
"7414",44,"Male","Divorced",4040
"7415",61,"Male","Married",4399
"7416",67,"Male","Married",4290
"7417",64,"Male","Married",4091
"7418",61,"Female","Married",4485
"7419",62,"Female","Married",4774
"7420",28,"Male","Married",3024
"7421",58,"Female","Divorced",4411
"7422",35,"Female","Single",4080
"7423",71,"Male","Divorced",5328
"7424",74,"Male","Divorced",4822
"7425",32,"Female","Single",3826
"7426",38,"Female","Divorced",4616
"7427",60,"Female","Divorced",4792
"7428",58,"Male","Divorced",4952
