"","age","gender","status"
"6906",60,"Male","Divorced"
"6907",78,"Female","Widowed"
"6908",57,"Female","Divorced"
"6909",32,"Female","Divorced"
"6910",31,"Female","Married"
"6911",49,"Female","Married"
"6912",74,"Male","Widowed"
"6913",83,"Female","Widowed"
"6914",21,"Male","Single"
"6915",91,"Male","Widowed"
"6916",22,"Male","Single"
"6917",20,"Male","Single"
"6918",89,"Male","Widowed"
"6919",35,"Female","Married"
"6920",27,"Female","Single"
"6921",71,"Female","Divorced"
"6922",70,"Male","Married"
"6923",40,"Female","Single"
"6924",22,"Female","Single"
"6925",55,"Female","Married"
"6926",37,"Female","Single"
"6927",82,"Male","Divorced"
"6928",26,"Female","Single"
"6929",29,"Female","Single"
"6930",19,"Male","Single"
"6931",40,"Male","Married"
"6932",44,"Male","Single"
"6933",66,"Female","Married"
"6934",42,"Male","Single"
"6935",64,"Female","Married"
"6936",60,"Male","Divorced"
"6937",24,"Male","Single"
"6938",32,"Female","Single"
"6939",42,"Female","Single"
"6940",81,"Male","Married"
"6941",72,"Female","Married"
"6942",25,"Male","Single"
"6943",56,"Female","Married"
"6944",40,"Male","Single"
"6945",73,"Male","Divorced"
"6946",76,"Female","Married"
"6947",69,"Female","Married"
"6948",63,"Male","Divorced"
"6949",20,"Female","Single"
"6950",55,"Female","Married"
"6951",28,"Female","Married"
"6952",61,"Male","Widowed"
"6953",66,"Male","Single"
"6954",80,"Female","Married"
"6955",62,"Female","Married"
"6956",38,"Female","Single"
"6957",82,"Female","Married"
"6958",21,"Male","Single"
"6959",65,"Male","Married"
"6960",76,"Male","Widowed"
"6961",65,"Female","Divorced"
"6962",44,"Female","Single"
"6963",40,"Female","Married"
"6964",45,"Male","Single"
"6965",60,"Female","Married"
"6966",59,"Female","Divorced"
"6967",40,"Male","Married"
"6968",41,"Male","Single"
"6969",66,"Male","Divorced"
"6970",32,"Female","Single"
"6971",59,"Male","Married"
"6972",61,"Female","Married"
"6973",23,"Male","Married"
"6974",28,"Female","Single"
"6975",57,"Male","Married"
"6976",42,"Male","Divorced"
"6977",33,"Female","Single"
"6978",48,"Male","Single"
"6979",48,"Female","Divorced"
"6980",32,"Female","Married"
"6981",27,"Male","Married"
"6982",73,"Male","Married"
"6983",48,"Female","Single"
"6984",36,"Male","Single"
"6985",30,"Female","Single"
"6986",18,"Female","Single"
"6987",22,"Female","Single"
"6988",34,"Male","Married"
"6989",58,"Male","Married"
"6990",50,"Male","Married"
"6991",21,"Male","Single"
"6992",67,"Male","Divorced"
"6993",50,"Male","Married"
"6994",68,"Female","Divorced"
"6995",30,"Male","Single"
"6996",58,"Male","Married"
"6997",40,"Female","Married"
"6998",22,"Female","Single"
"6999",36,"Female","Single"
"7000",36,"Female","Single"
"7001",59,"Male","Single"
"7002",59,"Male","Widowed"
"7003",29,"Female","Single"
"7004",59,"Male","Divorced"
"7005",43,"Female","Single"
"7006",58,"Male","Divorced"
"7007",54,"Female","Divorced"
"7008",81,"Male","Single"
"7009",24,"Female","Single"
"7010",49,"Female","Married"
"7011",48,"Male","Married"
"7012",56,"Female","Married"
"7013",57,"Female","Widowed"
"7014",30,"Male","Married"
"7015",20,"Female","Single"
"7016",87,"Male","Married"
"7017",85,"Female","Widowed"
"7018",35,"Male","Single"
"7019",92,"Female","Married"
"7020",54,"Male","Divorced"
"7021",60,"Female","Married"
"7022",30,"Female","Single"
"7023",57,"Female","Widowed"
"7024",57,"Male","Married"
"7025",46,"Male","Married"
"7026",47,"Female","Divorced"
"7027",30,"Male","Single"
"7028",55,"Male","Single"
"7029",37,"Female","Divorced"
"7030",37,"Female","Married"
"7031",63,"Male","Married"
"7032",37,"Female","Single"
"7033",66,"Female","Married"
"7034",84,"Female","Widowed"
"7035",88,"Male","Widowed"
"7036",66,"Male","Married"
"7037",69,"Female","Divorced"
"7038",25,"Male","Single"
"7039",33,"Male","Single"
"7040",30,"Female","Single"
"7041",79,"Male","Married"
"7042",30,"Female","Married"
"7043",45,"Male","Single"
"7044",52,"Female","Married"
"7045",30,"Female","Single"
"7046",58,"Female","Single"
"7047",18,"Female","Single"
"7048",18,"Female","Single"
"7049",36,"Male","Single"
"7050",32,"Male","Single"
"7051",48,"Male","Married"
"7052",43,"Female","Single"
"7053",58,"Female","Single"
"7054",35,"Female","Single"
"7055",75,"Female","Widowed"
"7056",23,"Female","Single"
"7057",43,"Male","Single"
"7058",33,"Male","Single"
"7059",53,"Female","Married"
"7060",29,"Female","Single"
"7061",54,"Female","Married"
"7062",35,"Female","Single"
"7063",91,"Female","Married"
"7064",19,"Female","Single"
"7065",49,"Female","Married"
"7066",54,"Female","Married"
"7067",48,"Female","Single"
"7068",74,"Female","Widowed"
"7069",54,"Male","Married"
"7070",44,"Female","Single"
"7071",49,"Male","Divorced"
"7072",51,"Female","Married"
"7073",42,"Female","Married"
"7074",82,"Female","Widowed"
"7075",18,"Male","Single"
"7076",29,"Male","Single"
"7077",79,"Male","Married"
"7078",30,"Male","Single"
"7079",44,"Female","Divorced"
"7080",56,"Female","Married"
"7081",85,"Male","Widowed"
"7082",54,"Male","Married"
"7083",23,"Male","Single"
"7084",52,"Male","Divorced"
"7085",63,"Female","Divorced"
"7086",58,"Male","Married"
"7087",57,"Female","Single"
"7088",49,"Female","Married"
"7089",65,"Male","Married"
"7090",31,"Male","Single"
"7091",84,"Female","Single"
"7092",34,"Female","Single"
"7093",48,"Male","Married"
"7094",43,"Male","Married"
"7095",61,"Female","Single"
"7096",90,"Female","Widowed"
"7097",70,"Male","Married"
"7098",22,"Female","Single"
"7099",18,"Female","Single"
"7100",55,"Female","Widowed"
"7101",33,"Male","Married"
"7102",57,"Female","Married"
"7103",52,"Female","Married"
"7104",63,"Male","Married"
"7105",74,"Female","Divorced"
"7106",37,"Male","Married"
"7107",62,"Female","Married"
"7108",34,"Female","Single"
"7109",20,"Male","Single"
"7110",42,"Female","Married"
"7111",59,"Female","Married"
"7112",68,"Female","Married"
"7113",72,"Male","Divorced"
"7114",18,"Female","Single"
"7115",62,"Male","Widowed"
"7116",69,"Male","Married"
"7117",39,"Male","Single"
"7118",28,"Female","Single"
"7119",85,"Male","Widowed"
"7120",64,"Female","Divorced"
"7121",47,"Male","Married"
"7122",29,"Male","Single"
"7123",27,"Male","Single"
"7124",71,"Male","Widowed"
"7125",47,"Male","Married"
"7126",49,"Female","Divorced"
"7127",72,"Female","Widowed"
"7128",30,"Female","Single"
"7129",58,"Female","Divorced"
"7130",36,"Male","Single"
"7131",36,"Female","Single"
"7132",28,"Female","Single"
"7133",70,"Female","Divorced"
"7134",29,"Male","Married"
"7135",81,"Female","Widowed"
"7136",73,"Female","Married"
"7137",47,"Female","Single"
"7138",23,"Male","Single"
"7139",83,"Female","Married"
"7140",61,"Female","Divorced"
"7141",47,"Male","Married"
"7142",70,"Female","Divorced"
"7143",96,"Male","Widowed"
"7144",29,"Male","Single"
"7145",80,"Female","Widowed"
"7146",62,"Female","Married"
"7147",52,"Female","Single"
"7148",66,"Female","Married"
"7149",51,"Male","Single"
"7150",67,"Female","Divorced"
"7151",76,"Female","Widowed"
"7152",45,"Male","Married"
"7153",65,"Female","Married"
"7154",75,"Female","Single"
"7155",27,"Male","Single"
"7156",26,"Female","Single"
"7157",18,"Female","Single"
"7158",25,"Female","Single"
"7159",54,"Female","Divorced"
"7160",25,"Female","Single"
"7161",28,"Female","Married"
"7162",57,"Female","Single"
"7163",37,"Male","Single"
"7164",54,"Female","Married"
"7165",34,"Female","Single"
"7166",72,"Male","Married"
"7167",24,"Male","Married"
"7168",38,"Female","Single"
"7169",38,"Male","Married"
"7170",35,"Female","Married"
"7171",60,"Female","Married"
"7172",27,"Female","Single"
"7173",37,"Female","Single"
"7174",37,"Male","Single"
"7175",30,"Female","Single"
"7176",49,"Female","Single"
"7177",59,"Female","Married"
"7178",52,"Female","Married"
"7179",33,"Female","Married"
"7180",66,"Male","Married"
"7181",55,"Female","Married"
"7182",67,"Male","Married"
"7183",60,"Male","Divorced"
"7184",47,"Female","Married"
"7185",26,"Female","Single"
"7186",28,"Female","Single"
"7187",88,"Female","Widowed"
"7188",59,"Male","Divorced"
"7189",33,"Male","Single"
"7190",53,"Female","Married"
"7191",74,"Female","Divorced"
"7192",54,"Male","Single"
"7193",65,"Female","Divorced"
"7194",53,"Female","Divorced"
"7195",18,"Female","Single"
"7196",38,"Male","Single"
"7197",54,"Male","Married"
"7198",68,"Female","Divorced"
"7199",55,"Male","Married"
"7200",69,"Female","Married"
"7201",87,"Male","Married"
"7202",40,"Female","Married"
"7203",37,"Male","Single"
"7204",41,"Female","Married"
"7205",36,"Female","Married"
"7206",33,"Female","Married"
"7207",30,"Female","Single"
"7208",61,"Male","Married"
"7209",22,"Female","Single"
"7210",23,"Female","Single"
"7211",66,"Male","Married"
"7212",45,"Male","Married"
"7213",18,"Female","Single"
"7214",21,"Male","Single"
"7215",22,"Male","Single"
"7216",27,"Female","Single"
"7217",27,"Male","Single"
"7218",95,"Female","Widowed"
"7219",33,"Female","Single"
"7220",45,"Male","Married"
"7221",59,"Male","Divorced"
"7222",49,"Female","Single"
"7223",26,"Male","Single"
"7224",60,"Female","Married"
"7225",52,"Male","Single"
"7226",47,"Male","Married"
"7227",39,"Female","Single"
"7228",50,"Male","Single"
"7229",72,"Male","Married"
"7230",24,"Female","Single"
"7231",68,"Male","Divorced"
"7232",26,"Female","Single"
"7233",68,"Male","Married"
"7234",26,"Female","Single"
"7235",44,"Female","Married"
"7236",27,"Male","Single"
"7237",53,"Male","Divorced"
"7238",72,"Male","Divorced"
"7239",55,"Male","Divorced"
"7240",54,"Male","Married"
"7241",65,"Female","Married"
"7242",41,"Female","Married"
"7243",66,"Female","Married"
"7244",58,"Female","Married"
"7245",63,"Female","Married"
"7246",22,"Female","Single"
"7247",49,"Male","Single"
"7248",37,"Male","Single"
"7249",24,"Male","Single"
"7250",75,"Female","Divorced"
"7251",54,"Male","Married"
"7252",24,"Female","Single"
"7253",73,"Male","Married"
"7254",18,"Female","Single"
"7255",63,"Male","Divorced"
"7256",59,"Female","Married"
"7257",32,"Male","Married"
"7258",37,"Male","Divorced"
"7259",54,"Male","Divorced"
"7260",43,"Female","Married"
"7261",47,"Female","Married"
"7262",26,"Male","Single"
"7263",52,"Male","Married"
"7264",70,"Female","Divorced"
"7265",90,"Female","Widowed"
"7266",65,"Female","Single"
"7267",22,"Female","Single"
"7268",66,"Female","Married"
"7269",37,"Male","Married"
"7270",40,"Female","Single"
"7271",65,"Female","Married"
"7272",65,"Female","Divorced"
"7273",65,"Male","Single"
"7274",88,"Male","Widowed"
"7275",63,"Female","Divorced"
"7276",63,"Female","Married"
"7277",29,"Male","Single"
"7278",41,"Male","Married"
"7279",25,"Female","Single"
"7280",62,"Male","Divorced"
"7281",59,"Male","Married"
"7282",79,"Male","Widowed"
"7283",73,"Male","Married"
"7284",55,"Female","Divorced"
"7285",25,"Female","Single"
"7286",53,"Female","Married"
"7287",20,"Female","Single"
"7288",51,"Male","Married"
"7289",26,"Female","Single"
"7290",29,"Male","Single"
"7291",38,"Female","Divorced"
"7292",69,"Male","Married"
"7293",83,"Female","Single"
"7294",38,"Female","Divorced"
"7295",49,"Male","Single"
"7296",26,"Male","Single"
"7297",21,"Female","Single"
"7298",22,"Female","Single"
"7299",60,"Female","Married"
"7300",68,"Female","Divorced"
"7301",66,"Male","Divorced"
"7302",19,"Male","Single"
"7303",40,"Male","Married"
"7304",51,"Female","Married"
"7305",56,"Male","Married"
"7306",24,"Female","Single"
"7307",62,"Male","Divorced"
"7308",59,"Male","Married"
"7309",27,"Female","Married"
"7310",67,"Male","Married"
"7311",90,"Female","Widowed"
"7312",31,"Female","Single"
"7313",72,"Female","Single"
"7314",74,"Male","Married"
"7315",60,"Female","Married"
"7316",35,"Male","Divorced"
"7317",31,"Male","Single"
"7318",90,"Male","Widowed"
"7319",48,"Male","Single"
"7320",84,"Female","Widowed"
"7321",64,"Male","Married"
"7322",55,"Female","Married"
"7323",28,"Female","Single"
"7324",42,"Female","Divorced"
"7325",67,"Male","Married"
"7326",31,"Male","Single"
"7327",46,"Female","Married"
"7328",41,"Male","Single"
"7329",39,"Male","Single"
"7330",58,"Male","Married"
"7331",56,"Female","Married"
"7332",21,"Male","Single"
"7333",46,"Female","Single"
"7334",43,"Female","Single"
"7335",24,"Male","Single"
"7336",49,"Male","Married"
"7337",59,"Male","Married"
"7338",25,"Female","Married"
"7339",29,"Male","Married"
"7340",48,"Male","Single"
"7341",65,"Male","Married"
"7342",21,"Female","Single"
"7343",33,"Female","Married"
"7344",48,"Female","Married"
"7345",63,"Male","Divorced"
"7346",40,"Male","Single"
"7347",31,"Male","Single"
"7348",43,"Female","Married"
"7349",74,"Female","Married"
"7350",26,"Male","Single"
"7351",42,"Male","Married"
"7352",29,"Female","Married"
"7353",52,"Male","Single"
"7354",29,"Female","Married"
"7355",25,"Female","Single"
"7356",61,"Male","Divorced"
"7357",63,"Male","Single"
"7358",64,"Female","Married"
"7359",69,"Male","Married"
"7360",57,"Male","Divorced"
"7361",62,"Female","Married"
"7362",54,"Female","Married"
"7363",25,"Male","Married"
"7364",34,"Female","Single"
"7365",32,"Female","Single"
"7366",60,"Female","Married"
"7367",36,"Female","Divorced"
"7368",33,"Male","Married"
"7369",27,"Male","Single"
"7370",50,"Female","Single"
"7371",46,"Female","Single"
"7372",40,"Male","Single"
"7373",29,"Female","Single"
"7374",56,"Female","Married"
"7375",37,"Male","Single"
"7376",60,"Male","Married"
"7377",98,"Female","Widowed"
"7378",67,"Male","Single"
"7379",37,"Male","Married"
"7380",42,"Male","Single"
"7381",57,"Female","Married"
"7382",70,"Female","Married"
"7383",55,"Male","Married"
"7384",25,"Male","Single"
"7385",71,"Female","Single"
"7386",26,"Male","Single"
"7387",54,"Male","Married"
"7388",54,"Female","Divorced"
"7389",45,"Male","Married"
"7390",42,"Female","Married"
"7391",50,"Male","Single"
"7392",51,"Male","Divorced"
"7393",31,"Female","Married"
"7394",38,"Female","Single"
"7395",57,"Female","Married"
"7396",51,"Male","Divorced"
"7397",32,"Female","Married"
"7398",48,"Male","Married"
"7399",83,"Female","Widowed"
"7400",53,"Female","Single"
"7401",21,"Male","Single"
"7402",52,"Male","Single"
"7403",29,"Female","Married"
"7404",50,"Female","Married"
"7405",67,"Female","Married"
"7406",36,"Female","Married"
"7407",19,"Male","Single"
"7408",41,"Male","Single"
"7409",49,"Female","Divorced"
"7410",81,"Male","Single"
"7411",45,"Male","Single"
"7412",79,"Female","Married"
"7413",36,"Male","Married"
"7414",44,"Male","Divorced"
"7415",61,"Male","Married"
"7416",67,"Male","Married"
"7417",64,"Male","Married"
"7418",61,"Female","Married"
"7419",62,"Female","Married"
"7420",28,"Male","Married"
"7421",58,"Female","Divorced"
"7422",35,"Female","Single"
"7423",71,"Male","Divorced"
"7424",74,"Male","Divorced"
"7425",32,"Female","Single"
"7426",38,"Female","Divorced"
"7427",60,"Female","Divorced"
"7428",58,"Male","Divorced"
"7429",47,"Female","Divorced"
"7430",77,"Female","Married"
"7431",23,"Female","Single"
"7432",40,"Male","Single"
"7433",45,"Male","Single"
"7434",24,"Female","Single"
"7435",33,"Male","Single"
"7436",33,"Male","Single"
"7437",50,"Female","Married"
"7438",76,"Female","Married"
"7439",21,"Female","Single"
"7440",34,"Female","Married"
"7441",39,"Male","Married"
"7442",80,"Female","Married"
"7443",70,"Male","Married"
"7444",73,"Female","Single"
"7445",41,"Male","Married"
"7446",63,"Female","Married"
"7447",52,"Female","Married"
"7448",42,"Male","Married"
"7449",23,"Male","Single"
"7450",59,"Male","Divorced"
"7451",45,"Male","Married"
"7452",59,"Male","Married"
"7453",50,"Male","Divorced"
"7454",56,"Male","Married"
"7455",69,"Female","Married"
"7456",48,"Male","Divorced"
"7457",78,"Male","Single"
"7458",50,"Female","Single"
"7459",44,"Female","Single"
"7460",36,"Female","Single"
"7461",46,"Female","Divorced"
"7462",81,"Female","Married"
"7463",56,"Male","Single"
"7464",28,"Female","Single"
"7465",18,"Female","Single"
"7466",29,"Female","Single"
"7467",40,"Male","Married"
"7468",72,"Female","Married"
"7469",40,"Female","Single"
"7470",63,"Female","Married"
"7471",20,"Male","Single"
"7472",47,"Female","Single"
"7473",24,"Male","Single"
"7474",80,"Male","Widowed"
"7475",25,"Male","Single"
"7476",31,"Female","Married"
"7477",68,"Male","Married"
"7478",23,"Male","Single"
"7479",30,"Female","Single"
"7480",36,"Female","Divorced"
"7481",19,"Female","Single"
"7482",34,"Female","Single"
"7483",20,"Female","Single"
"7484",69,"Female","Single"
"7485",23,"Male","Single"
"7486",53,"Female","Single"
"7487",55,"Female","Married"
"7488",51,"Female","Single"
"7489",85,"Female","Divorced"
"7490",75,"Male","Married"
"7491",37,"Female","Married"
"7492",19,"Female","Single"
"7493",26,"Female","Single"
"7494",54,"Male","Married"
"7495",55,"Female","Married"
"7496",24,"Female","Single"
"7497",22,"Female","Single"
"7498",68,"Female","Married"
"7499",24,"Male","Single"
"7500",71,"Male","Married"
"7501",70,"Male","Married"
"7502",30,"Female","Single"
"7503",80,"Male","Divorced"
"7504",32,"Female","Married"
"7505",64,"Male","Married"
"7506",61,"Female","Single"
"7507",55,"Female","Married"
"7508",22,"Male","Single"
"7509",92,"Female","Widowed"
"7510",64,"Female","Married"
"7511",70,"Female","Married"
"7512",61,"Male","Married"
"7513",75,"Female","Divorced"
"7514",54,"Male","Married"
"7515",67,"Male","Married"
"7516",75,"Female","Widowed"
"7517",46,"Male","Divorced"
"7518",82,"Female","Widowed"
"7519",92,"Male","Widowed"
"7520",23,"Male","Single"
"7521",46,"Male","Married"
"7522",23,"Male","Single"
"7523",19,"Male","Single"
"7524",62,"Female","Single"
"7525",56,"Male","Married"
"7526",33,"Male","Single"
"7527",34,"Male","Married"
"7528",37,"Male","Single"
"7529",68,"Male","Widowed"
"7530",48,"Male","Divorced"
"7531",31,"Female","Single"
"7532",50,"Female","Married"
"7533",38,"Male","Single"
"7534",64,"Female","Divorced"
"7535",28,"Female","Single"
"7536",21,"Male","Single"
"7537",23,"Male","Single"
"7538",42,"Female","Married"
"7539",67,"Male","Married"
"7540",28,"Female","Divorced"
"7541",67,"Female","Married"
"7542",21,"Male","Single"
"7543",23,"Female","Single"
"7544",38,"Female","Single"
"7545",33,"Male","Divorced"
"7546",61,"Female","Divorced"
"7547",37,"Male","Married"
"7548",42,"Male","Married"
"7549",88,"Male","Widowed"
"7550",39,"Male","Married"
"7551",47,"Male","Single"
"7552",37,"Female","Married"
